Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
Os03g0673600,['not assigned.unknown'],LOC_Os03g47050,0.179252551577324,0.740629740417052,,-0.487102799042894,0.332341670266514,,-0.7839895399696,0.081893792766094,,-1.25023396009208,0.003705927500353,Down,-0.749353389659995,0.062443967041462,,-1.39206502022754,0.001419550528138,Down
Os03g0673800,['stress.abiotic.drought/salt'],LOC_Os03g47070,-1.07807993678431,0.118783005656932,,-1.0018893741719,0.186925175604146,,-1.90287076249982,0.009983400632915,Down,-1.787752738824,0.012856318484133,Down,-1.92697262184288,0.000484438719293,Down,-1.61241932842607,0.025524825384766,Down
Os03g0674300,['not assigned.unknown'],LOC_Os03g47120,1.28694598344935,3.04E-06,Up,0.259787266914914,0.53115667254295,,0.230824999032701,0.557027599644412,,0.042840521705025,0.927231675550945,,-0.14821230719218,0.710833851409404,,-0.089378313888675,0.871802905588759,
Os03g0674600,NA,None,0.006745436376106,0.991123982274262,,0.127283747016114,0.838632166223104,,0.260275712794776,0.621455782728901,,-0.18675116568288,0.749012299584506,,-0.078051146885596,0.895171560329592,,-0.048760634861541,0.952070956849665,
Os03g0674900,['not assigned.unknown'],LOC_Os03g47160,1.51383515824585,0.211092530414255,,1.74539611599082,0.162616435054229,,2.07783651098073,0.063885630712958,,1.75436248088642,0.140564106054678,,2.37688700990947,0.015607314813229,Up,2.24257198525797,0.049346001525441,Up
Os03g0676300,['not assigned.unknown'],LOC_Os03g47270,-0.176902003061098,0.876920136208696,,0.074481250262785,0.95464535073251,,0.697824018218758,0.459926344130125,,-0.209551451718948,0.85991187468047,,-0.489834940603431,0.628580414937954,,-0.762056475422116,0.512357465643901,
Os03g0676400,['not assigned.unknown'],LOC_Os03g47280,1.36034237815864,0.273049344378818,,0.056321893433427,0.979455950890957,,2.76399529900803,0.007171596109821,Up,2.25506555480298,0.039024508748334,Up,1.6499238442169,0.12992213084671,,1.69472758967161,0.181516231015953,
Os03g0678100,['protein.postranslational modification'],LOC_Os03g47470,-3.70051121774788,0.000238192712299,Down,-1.8629647761933,0.025994381495754,Down,-1.48157256870182,0.049789694487894,Down,-1.91760179555558,0.012572054627392,Down,-1.51292241783364,0.009400271122442,Down,-0.731107689846317,0.38054352865397,
Os03g0678800,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os03g47530,1.3194655327118,0.614805978127034,,-2.3036986804964,0.472919521770879,,-1.0889585300338,0.745168556225592,,1.20128640879136,0.663652293321569,,0.01155201992192,0.996879640769506,,-2.97350931915684,0.376336211685347,
Os03g0681201,['development.unspecified'],LOC_Os03g47754,-0.404710036564523,0.420102419952114,,0.204157523900729,0.725246674767192,,0.178285851576404,0.744004094030979,,0.210774815824698,0.696454722734943,,0.173215805628766,0.736729632628895,,0.057532192887335,0.940114003252773,
Os03g0682100,['development.unspecified'],LOC_Os03g47810,-1.6256510006958,0.015271641040147,Down,-6.68437771881562,7.17E-05,Down,-5.39976002365064,3.84E-07,Down,-4.66802317478034,8.74E-08,Down,-3.89774689468537,1.81E-11,Down,-8.79914677204021,2.26E-07,Down
Os03g0683700,['not assigned.unknown'],LOC_Os03g47930,-0.628046666356048,0.010133823626432,,-0.332776156533553,0.232852742426193,,-0.261095359634724,0.347731498042477,,-0.301021577651292,0.277214262804389,,-0.093323815312738,0.770210838625196,,-0.018850427039789,0.968638042938728,
Os03g0684300,['not assigned.unknown'],LOC_Os03g47990,-0.56004837088381,0.602877478161828,,-2.82759962750165,0.055259397898577,,-1.52931962668711,0.161194054103729,,-0.827311555692896,0.447007382362068,,-0.572836503328374,0.566673949414596,,-0.458439351167643,0.727013259355401,
Os03g0684700,['not assigned.unknown'],LOC_Os03g48030,-2.62852264648845,8.07E-09,Down,-4.71224049598536,2.20E-17,Down,-5.8135918232243,5.33E-20,Down,-4.62341682728852,2.30E-19,Down,-3.55805242111672,7.95E-20,Down,-4.25617951897855,3.37E-18,Down
Os03g0685000,['misc. other Ferredoxins and Rieske domain'],LOC_Os03g48040,-1.25917937193024,0.001919907459083,Down,-2.25821522047996,1.32E-08,Down,-2.79223948580975,1.38E-12,Down,-1.24591250645057,0.002211900575284,Down,-0.999444769356987,0.007463899308454,,-1.49397140688999,0.000261007392837,Down
Os03g0685100,['RNA.processing'],LOC_Os03g48050,-0.724579966034684,0.213516939410104,,-2.06706367418266,0.001025926077955,Down,-2.41861732688233,9.06E-05,Down,-1.26493290979847,0.025851214613009,Down,-0.751277348107114,0.143715377545221,,-1.51942925868722,0.008290412971502,Down
Os03g0685300,['nucleotide metabolism.synthesis.unspecified'],LOC_Os03g48060,-1.57934992382521,4.56E-05,Down,-3.0913821069811,1.49E-10,Down,-4.67438363076673,1.52E-13,Down,-5.05598238690703,3.93E-14,Down,-1.81081163057303,1.44E-08,Down,-1.77008357540103,5.95E-06,Down
Os03g0685500,['not assigned.unknown'],LOC_Os03g48080,-0.18993888050121,0.395351492917693,,-0.728916175211346,0.000113278124758,,-0.394256798178179,0.049022055674619,,-0.81737189238618,9.15E-06,,-0.332548062783508,0.07545049579076,,-0.665213888806259,0.000546395220998,
Os03g0685600,['development.unspecified'],LOC_Os03g48090,0.240702811207699,0.428792000151104,,0.186360144325454,0.588528327474993,,0.413328563677277,0.137563655300633,,0.279104650993172,0.361397863435724,,0.026379258514813,0.945539531279634,,-0.009907361016681,0.986293293322745,
Os03g0685700,NA,None,-0.447752631463502,0.035190607394621,,0.478587471718932,0.019819085954428,,0.262799703252567,0.239866111872682,,0.342987281360875,0.109694666653105,,0.310855821667925,0.108672628513238,,0.398285508141883,0.067764375946904,
Os03g0686100,NA,None,0.057404792742076,0.92546923271714,,-0.13904203716664,0.825594374640199,,0.099522086779079,0.867715403251534,,0.188537238960842,0.740217170358371,,0.166782088292606,0.762629648352267,,0.132885373222783,0.851503319623445,
Os03g0686300,['cell.organisation'],LOC_Os03g48140,-0.3764796654042,0.009913735402831,,-0.318186558035056,0.037542822768183,,-0.600287609319768,1.56E-05,,-0.889609367641765,5.45E-11,,-0.307243092652519,0.022217825598248,,-0.070211915459377,0.758452070004558,
Os03g0686500,['not assigned.unknown'],LOC_Os03g48150,0.380159086966797,0.186539337521602,,-0.190683218817442,0.592996984907706,,-0.559023302504593,0.052225117895705,,-0.627326075041272,0.027360325592858,,-0.256996911658167,0.387176619681217,,-0.080259242610388,0.86096601547023,
Os03g0686700,NA,None,-0.62229383342105,0.347360260161163,,-0.868404290743997,0.214917834109416,,-1.15541068735297,0.075788325917824,,-0.575254035813024,0.406111259587468,,-0.30787088242375,0.659497848707028,,-0.665532938044849,0.365943151492229,
Os03g0686900,['protein.postranslational modification'],LOC_Os03g48170,0.213006194537907,0.515835584361909,,0.649573572896614,0.018604015078307,,0.339396077268711,0.265400038942337,,0.234024382388056,0.481785140875694,,0.842773303288288,0.000264413591166,,0.702603379509952,0.011561188201451,
Os03g0687000,['not assigned.unknown'],LOC_Os03g48180,0.495987428867907,0.149218440829743,,0.611258326744914,0.074126757974532,,0.784579711606134,0.013679857732943,,0.412637419330707,0.258286021291299,,0.534579467487405,0.08421432085233,,0.590500078977641,0.099142376999107,
Os03g0687200,['not assigned.unknown'],LOC_Os03g48190,-0.066833362821222,0.816853669624602,,0.028316567583386,0.932740136681396,,-0.012145765937782,0.969227943883412,,0.092963639563168,0.747284532960639,,0.119101141876022,0.652054817636811,,-0.130749257925035,0.683572903408237,
Os03g0688200,['not assigned.unknown'],LOC_Os03g48260,-0.024129926411025,0.946946075905649,,-0.075869685703755,0.836626746037486,,0.446431885124815,0.079642612489463,,0.274204571593042,0.335246011451721,,0.321209053971251,0.187913207935282,,0.284628644573336,0.353640268838945,
Os03g0688300,['signalling.calcium'],LOC_Os03g48270,-0.311306958020037,0.382234553757347,,-1.07893417807925,0.001760569356707,Down,-1.59054884012972,2.63E-06,Down,-2.93463242341968,7.38E-13,Down,-1.0483633790801,5.25E-05,Down,-1.01405618337116,0.001838962559906,Down
Os03g0689400,['stress.biotic.PR-proteins'],LOC_Os03g48320,0.195318729115868,0.866271858785034,,0.039008087056618,0.977693605238185,,-0.984582386609989,0.384168579525743,,-0.214611071133695,0.863790039168035,,-0.472521205789038,0.658254087499955,,-0.149810909207791,0.923903425198147,
Os03g0689900,['not assigned.unknown'],LOC_Os03g48380,0.638200476313481,0.000820351885839,,1.33788055420596,3.37E-14,Up,1.16090213222507,5.29E-11,Up,1.09309493122093,8.23E-10,Up,0.889719911637007,3.35E-08,,1.27898424238824,5.38E-13,Up
Os03g0690000,['not assigned.unknown'],LOC_Os03g48390,-0.040969359647667,0.925861969473444,,0.60531554267853,0.054807909580791,,1.12542002428887,2.27E-05,Up,1.22143452773433,2.91E-06,Up,0.315288786843806,0.304189651143661,,0.506557408831063,0.123732625702435,
Os03g0690500,['hormone metabolism.ethylene.synthesis-degradation'],LOC_Os03g48430,-0.241250424737505,0.624106548756255,,-0.019248042888801,0.975820529294516,,0.238884279622529,0.620782862332654,,0.545613752752282,0.188516563311877,,1.01505218664694,0.001279260359425,Up,0.825022085131755,0.034819857829201,
Os03g0691800,['cell.organisation'],LOC_Os03g48540,3.35142921112863,2.60E-24,Up,3.1286256985102,4.59E-21,Up,3.07843161307555,1.27E-20,Up,2.27002251534279,2.50E-11,Up,1.98014521245691,1.59E-10,Up,1.97926339479745,1.73E-08,Up
Os03g0693000,['not assigned.unknown'],LOC_Os03g48660,0.425365600398863,0.031273324503404,,-0.505149406862254,0.014166279740181,,-0.593244241892936,0.002592635366291,,-0.56443443066102,0.004431614744489,,-0.445256525725668,0.012589586589206,,-0.191990994385304,0.46378430049117,
Os03g0693400,['not assigned.unknown'],LOC_Os03g48710,0.146696812310778,0.665041941955611,,-0.161574159125995,0.6589068231477,,0.329155216989097,0.271024051553906,,-0.168612042058966,0.628834120803458,,0.731121337056072,0.001394068888965,,0.591639916260509,0.035471722277054,
Os03g0693700,['stress.abiotic.unspecified'],LOC_Os03g48750,-5.10805616994424,0.065375514428801,,-1.6193362120237,0.581431104914352,,-2.04217189263264,0.456929205269802,,-2.30597227295009,0.409053301225415,,-1.80575680905401,0.479562986266857,,-5.24103303541882,0.078378828671525,
Os03g0694000,['stress.abiotic.unspecified'],LOC_Os03g48780,-3.01404976205658,9.42E-07,Down,-4.85397491227033,2.32E-06,Down,-4.48105802342342,1.24E-07,Down,-2.93039422467432,2.03E-06,Down,-2.83634309850597,1.43E-09,Down,-1.99451011166395,0.000511429644985,Down
Os03g0694700,['protein.synthesis.ribosomal protein.unknown.small subunit.S21'],LOC_Os03g48830,-0.128398727733235,0.819136474019946,,-0.84403038223941,0.111616674995048,,0.251583464132227,0.625952793967869,,0.340830996323872,0.490526766312786,,0.117023014434174,0.830536953540298,,-0.129649526866365,0.853098707804299,
Os03g0694800,['protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L18'],LOC_Os03g48840,-0.827378944706708,0.1074569073907,,0.293869221181275,0.621656005850936,,0.387971519859475,0.461364927713656,,0.65775908528365,0.167629292450031,,0.604309837083933,0.16115886927163,,0.187103369784962,0.79130798141155,
Os03g0694900,['protein.aa activation.valine-tRNA ligase'],LOC_Os03g48850,0.08611043241454,0.621109842949408,,0.531824693094778,6.18E-05,,0.518113226246644,7.54E-05,,0.544372643373502,2.97E-05,,0.41498678717778,0.000496892909128,,0.44050533743205,0.001376012780529,
Os03g0695425,NA,None,-0.647299848877764,0.272281989314332,,-1.01883530303267,0.086836211041674,,-0.599277220741459,0.320937118425926,,-0.30796294889782,0.646121659250292,,-0.505044026701468,0.37478795245365,,-0.4659331955839,0.508095612160444,
Os03g0695500,['not assigned.unknown'],LOC_Os03g48920,-0.421262786488177,0.22768598380777,,0.330928419855329,0.375766208483704,,0.679189305351975,0.032311655258824,,0.771828679107256,0.013594113358416,,-0.422381454845281,0.193725824797921,,-0.655461083491245,0.059980777841369,
Os03g0695600,['protein.degradation.ubiquitin.proteasom'],LOC_Os03g48930,0.225185471883421,0.267984766833442,,-0.264338303357759,0.225540911721426,,-0.052683010860831,0.837506454953777,,-0.383720632548077,0.051194518542971,,-0.242114939133722,0.193551716215218,,-0.418743768355499,0.037523016880329,
Os03g0696300,"['RNA.regulation of transcription.CCAAT box binding factor family, HAP2']",LOC_Os03g48970,-1.40888925602439,6.47E-07,Down,-1.03903101478639,0.000387948831555,Down,-0.962557922275078,0.000805867924001,,-0.901898093766114,0.001866740401683,,-0.757405699066524,0.003339715885887,,-0.334773820543772,0.367052898378871,
Os03g0698350,NA,LOC_Os03g49140,-0.234681114820779,0.50451609354219,,-0.780399714128258,0.016845073461742,,-0.663252823850034,0.035428518829656,,-0.815760134428639,0.008193065223411,,-0.461614860342945,0.099014288111384,,-0.667598544253587,0.038895420475659,
Os03g0698400,['not assigned.unknown'],LOC_Os03g49140,-0.42291821875467,0.479759445844114,,-0.526750430600251,0.414160124023295,,-1.00642011480052,0.079066885541986,,-0.448609636593236,0.467618521574047,,-0.627883799838679,0.210640182640642,,-0.291072687917543,0.696065128692469,
Os03g0698500,['not assigned.unknown'],LOC_Os03g49150,-0.118772503161645,0.642774973358859,,0.139981484015985,0.598024699690132,,0.143115182810299,0.56601338555652,,0.116755663654358,0.656492863755383,,0.024044476744991,0.935755522215381,,0.027719339577811,0.941755595452233,
Os03g0698900,"[""lipid metabolism.''exotics'' (steroids, squalene etc).sphingolipids""]",LOC_Os03g49180,0.63178282943915,0.000733824320807,,-0.154807822045823,0.550746188267658,,-0.097732394711757,0.706148529760302,,-0.252821013817585,0.271776477516894,,-0.172847675319389,0.439839305541588,,0.422615032306563,0.043889795483329,
Os03g0699200,['development.unspecified'],LOC_Os03g49210,-0.311041887745278,0.079660284598266,,0.718490895058586,3.28E-06,,1.00824993528398,5.28E-12,Up,1.6839702609033,2.14E-33,Up,1.07965039557305,3.78E-17,Up,1.32564387829475,2.49E-20,Up
Os03g0699400,['RNA.regulation of transcription.Silencing Group'],LOC_Os03g49230,0.258807823227512,0.334549478742705,,0.401401115624168,0.127480160891859,,0.320425964094895,0.223004983078773,,0.291929071418834,0.281330063815474,,0.072707844443999,0.820219918456144,,0.208192593420614,0.513441240840024,
Os03g0699600,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os03g49250,-0.883996776364462,0.000198209168911,,-0.99305905342756,5.26E-05,,-0.695158452908596,0.004136538444271,,-0.618269013840088,0.011718039922428,,-0.393627656729091,0.086507842866954,,-0.502145826826636,0.056537602166147,
Os03g0699700,['hormone metabolism.jasmonate.synthesis-degradation.lipoxygenase'],LOC_Os03g49260,0.123517441892382,0.881252399951098,,1.80859911103091,0.000540246214535,Up,2.81840406924843,1.26E-09,Up,3.34055498731863,1.53E-13,Up,1.96773878481629,9.50E-06,Up,1.81891688123089,0.000417930957854,Up
Os03g0700450,NA,None,-2.48440415128289,0.229489845219114,,-1.83082140715735,0.457960621813101,,0.115498865992105,0.95504898239082,,0.827620884037884,0.61431080068311,,-0.39992803804186,0.828254043795603,,0.666784898698488,0.737963411237078,
Os03g0700700,['hormone metabolism.jasmonate.synthesis-degradation.lipoxygenase'],LOC_Os03g49380,2.49457990061179,1.27E-11,Up,0.791147017676742,0.070109135120487,,0.844326418931081,0.045839005627563,,0.576899709316184,0.210950863371345,,0.356211622025832,0.457166319135157,,0.206536332130622,0.749946721122425,
Os03g0700800,['transport.metal'],LOC_Os03g49400,-0.126628826239985,0.646946967254975,,-0.344052828804465,0.160670355053531,,-0.295760314559631,0.226096013471746,,-0.063652468736561,0.836794764437748,,-0.253702692959385,0.28198643651437,,-0.145578156204209,0.65246445831624,
Os03g0701100,['RNA.processing.splicing'],LOC_Os03g49430,0.154267568649686,0.896134949297396,,2.08076318220047,0.006556153457372,Up,2.76633548057241,8.80E-05,Up,1.5484924001836,0.05490669007451,,2.52543352712804,0.000107081364932,Up,2.76434186009697,0.000133205466703,Up
Os03g0701200,['not assigned.unknown'],LOC_Os03g49440,-0.027420015270925,0.980037220521139,,1.54741111108488,0.036054387552012,Up,1.27726244307126,0.090002903345207,,0.189357284883095,0.852901218827479,,1.22601259763671,0.081861290044208,,1.35338986179184,0.092401552214605,
Os03g0701500,"[""lipid metabolism.''exotics'' (steroids, squalene etc).sphingolipids""]",LOC_Os03g49480,-1.00530225307258,0.342273919309773,,-1.02334990061781,0.409746619633703,,-1.07993127300829,0.338327808168482,,-0.411481418497985,0.724024761476072,,0.317133330568063,0.758945313745384,,0.227590170966509,0.869499251190568,
Os03g0701550,['not assigned.unknown'],LOC_Os03g49485,-0.693996433247828,0.398346950161977,,-0.567371108393705,0.553020755689754,,-0.348973383139562,0.699731449943737,,-0.342811704120211,0.708252248459753,,-0.427725300518723,0.585929132132543,,-0.796962555790107,0.383702290466341,
Os03g0701600,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os03g49490,0.039381669703387,0.880169145258332,,0.266554583331235,0.213375785101101,,0.014230396504258,0.959152987317513,,-0.538281437271596,0.005231279284975,,-0.100317903105817,0.676326014708232,,0.089032470903515,0.763896961056937,
Os03g0701700,['hormone metabolism.ethylene.signal transduction'],LOC_Os03g49500,1.21703703873702,0.000776583440101,Up,1.04207161936244,0.007701054889261,Up,0.84287251457316,0.033494968251795,,0.629754957684275,0.139056211955522,,0.869594076130984,0.010248331495061,,0.623756826661687,0.164996772622678,
Os03g0701800,['signalling.phosphinositides.phosphatidylinositol-4-phosphate 5-kinase'],LOC_Os03g49510,0.505600488596538,0.01826035396112,,0.583595212725523,0.006325016116816,,0.621057801284374,0.002795072786418,,0.377093777243419,0.098713230573243,,-0.435032450629265,0.030416840891399,,-0.267594700601169,0.3259315188088,
Os03g0702800,['protein.synthesis.release'],LOC_Os03g49580,0.325466823458301,0.18386118535274,,-0.05179811301838,0.882958864715835,,-0.140418338292184,0.633508374482952,,-0.184508358393803,0.522039016387776,,0.01324417029676,0.968769171889078,,-0.287328591057908,0.321966991990031,
Os03g0703100,"['misc.gluco-, galacto- and mannosidases']",LOC_Os03g49610,1.00829557476632,0.062424125329315,,0.537099188585046,0.428795996982016,,0.344325866475407,0.619599351354151,,0.748895724787219,0.20734440154104,,-0.041155362622843,0.959997617018507,,0.349673472209246,0.661490572649583,
Os03g0703200,"['protein.postranslational modification', 'signalling.receptor kinases.proline extensin like', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os03g49620,0.515649103474102,0.029466064196434,,0.897753591495445,5.07E-05,,0.950448289381065,1.31E-05,,0.853935607037942,0.000120672069324,,0.332843092111594,0.164296364769829,,0.260460797715387,0.387352537078395,
Os03g0703400,['protein.postranslational modification'],LOC_Os03g49640,0.590826482423839,0.000132892005319,,0.252183338579912,0.169826399321831,,0.047438832504148,0.835434868332968,,-0.107415705056966,0.612511598107415,,-0.069405471650961,0.748110430810746,,0.027099261935733,0.928572320379066,
Os03g0704000,['protein.synthesis.ribosomal protein.prokaryotic.chloroplast.30S subunit.S13'],LOC_Os03g49710,-1.21235195836068,0.004776685545935,Down,-1.32245361685138,0.002046875913508,Down,-1.81785925245328,9.62E-06,Down,-1.04563708796115,0.01764197447561,Down,-0.403016997472273,0.418590183791747,,-0.684870133733481,0.180118326971548,
Os03g0704200,['RNA.regulation of transcription.SET-domain transcriptional regulator family'],LOC_Os03g49730,0.675380985714325,0.176258576587708,,-0.315226771728372,0.654392607125277,,0.726298634384524,0.146258724684244,,0.90501979741899,0.057151940532574,,-0.137811025364377,0.831646879853944,,0.275270100757723,0.698201266308069,
Os03g0704700,['cell.vesicle transport'],LOC_Os03g49770,0.82922524518186,0.002630210767196,,0.292950334977288,0.398616761180892,,0.34962752940166,0.275644512425185,,0.022426343735568,0.957617013344294,,-0.526469256633427,0.054941065530678,,-0.158873378194942,0.719943017249961,
Os03g0704901,NA,None,0.628389368774315,0.648803469646357,,-0.875954951922859,0.608370444809724,,-4.57291412927499,0.021117707777799,Down,-0.999193054800111,0.523601560132388,,-0.981079024010381,0.459758885397811,,-1.99279720241705,0.247341425286824,
Os03g0705300,['signalling.phosphinositides.phosphatidylinositol-4-phosphate 5-kinase'],LOC_Os03g49800,0.2613387713408,0.284870626569028,,0.265213828220749,0.311725318481068,,0.332691925991397,0.16048839055469,,-0.028245867105208,0.93058615639069,,0.282561852294972,0.195455140690113,,0.255894770309235,0.351378875409457,
Os03g0705800,['not assigned.unknown'],LOC_Os03g49830,-0.503727377986431,0.346520371582483,,-1.25187960165474,0.018837664245849,Down,-2.36700068872545,2.10E-05,Down,-2.61809660638349,3.41E-06,Down,-0.549096110951964,0.250725895846554,,-0.866460200899162,0.107865392700462,
Os03g0707200,NA,LOC_Os03g49940,-1.77441879418536,1.62E-07,Down,-2.96067149808294,6.87E-17,Down,-2.4607548180085,3.77E-13,Down,-2.41260613528529,8.61E-13,Down,-1.70865532421739,6.42E-09,Down,-1.42012464689089,4.45E-05,Down
Os03g0707250,['not assigned.unknown'],LOC_Os03g49940,-1.61587303429584,0.000145169174742,Down,-3.08804851382947,6.13E-10,Down,-2.61472874560434,6.03E-09,Down,-2.5562723987509,7.11E-09,Down,-1.71777247096015,1.50E-06,Down,-1.54051968152984,0.000360468573251,Down
Os03g0708000,['lipid metabolism.lipid degradation.lysophospholipases.phospholipase A2'],LOC_Os03g50030,0.32457157731622,0.710497121289303,,0.351918932059441,0.7090391370594,,0.270483927549397,0.766952847667178,,0.958653206756153,0.190275352844231,,1.01216130638835,0.118691719569114,,1.44591547514934,0.037085955694485,Up
Os03g0708100,['not assigned.unknown'],LOC_Os03g50040,0.123459047255791,0.650809651031114,,0.944033860242037,2.28E-06,,0.949701183416977,1.33E-06,,0.628558035731086,0.002634187539161,,0.32929836340867,0.118691719569114,,0.170200090261123,0.574570426645348,
Os03g0708200,['not assigned.unknown'],LOC_Os03g50050,0.026594285037607,0.973284316766638,,-0.489877907199272,0.509821366198947,,0.385366523587457,0.545082999639183,,-0.064432554697175,0.934786045768056,,-0.262726282866542,0.69192164611722,,0.102910830168548,0.912017434160625,
Os03g0708250,NA,None,0.111776213777608,0.883755913787308,,-0.151385372887472,0.855326038958359,,0.219825364696175,0.7638997756882,,-0.344938773087369,0.635584005240111,,0.474001179087039,0.445782433393581,,0.358653852490673,0.654396395821359,
Os03g0708400,['not assigned.unknown'],LOC_Os03g50070,-1.41397777064508,7.32E-08,Down,-1.34933487916953,3.49E-07,Down,-1.44469616027513,2.95E-08,Down,-1.49622128703764,9.08E-09,Down,-0.726910056974785,0.003563867728962,,-0.597251511819744,0.049396629509552,
Os03g0708500,['protein.folding'],LOC_Os03g50080,-1.22536936610042,0.004576187941011,Down,-2.46978998492702,4.15E-08,Down,-1.38620582535592,0.001215424809597,Down,0.366368054861109,0.476459497064525,,0.430558536326628,0.358628213416082,,-0.555076092235271,0.296941080451083,
Os03g0708700,['not assigned.unknown'],LOC_Os03g50100,-0.349263565201561,0.421008185450005,,-1.00527341777445,0.018598881538274,Down,-1.68635727168043,6.25E-05,Down,-1.0423267767118,0.009144647144268,Down,-1.04755156949089,0.001063622812776,Down,-1.28236307326235,0.001414917270251,Down
Os03g0708900,['signalling.G-proteins'],LOC_Os03g50120,-1.79814122116805,0.00409237768929,Down,0.97962829989622,0.057349555175911,,1.34880740091461,0.003638539809684,Up,1.76156194190273,6.57E-05,Up,0.81989594612156,0.074489707069254,,0.501099829480737,0.435072487464367,
Os03g0709000,['not assigned.unknown'],LOC_Os03g50130,0.237354373996618,0.54894802256705,,0.007939192206327,0.987597153371856,,0.841769594891996,0.008234079199632,,0.464174746109513,0.197243320149992,,0.541633178442051,0.085472124522101,,0.701459906201838,0.04382511732034,
Os03g0709200,['stress.biotic'],LOC_Os03g50150,-0.450986236813686,0.591783030285297,,0.464803274634507,0.577028998387271,,-0.027307741650476,0.978285224808442,,0.934653548130735,0.149514768460297,,0.575490552030925,0.377361620871561,,0.230878435019289,0.820315056437862,
Os03g0709300,['misc.plastocyanin-like'],LOC_Os03g50160,0.672293801775045,0.209440068017123,,-0.084199186282903,0.915150974493638,,-0.781490135848051,0.185401031558007,,-1.66900420767371,0.004149360673391,Down,-0.839440937764296,0.087736848106107,,-0.716863850860372,0.263356424729226,
Os03g0710000,['not assigned.unknown'],LOC_Os03g50210,0.780708636301151,0.007713836707263,,-0.443880741100801,0.220303844151413,,-0.193687828874247,0.616917174837041,,-0.098164862029688,0.818672678056273,,0.24202577411134,0.487271470259643,,-0.218380456493869,0.619455999059507,
Os03g0710600,['not assigned.unknown'],LOC_Os03g50270,-1.28352956682311,4.26E-06,Down,-1.92459253371426,2.22E-12,Down,-2.01500740732419,1.06E-13,Down,-1.70415764078218,4.01E-10,Down,-0.950102645887499,0.000199121269881,,-1.3897467721076,7.74E-07,Down
Os03g0710700,['cell.cell death.plants'],LOC_Os03g50280,1.48406026382853,0.00566242150537,Up,-0.616750424390712,0.437477927605047,,-1.07308140727603,0.132361683966657,,-2.27678354391662,0.003617852463301,Down,-1.00538835222129,0.077329563787444,,-2.28976740169717,0.003064875321179,Down
Os03g0711100,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os03g50310,-1.01322939095741,0.009200922811319,Down,-1.19900589650006,0.001812575319213,Down,-1.5244995017594,3.85E-05,Down,-3.02757990501555,4.51E-17,Down,-1.49345170986623,6.72E-06,Down,-1.3177294873915,0.000709958219378,Down
Os03g0711150,NA,None,-2.52799155447922,0.007911177186266,Down,-1.59520720241494,0.104287964685072,,-1.72736706456334,0.06434960315038,,-3.13544030707752,0.00285356620983,Down,-1.91421366767439,0.010855883557843,Down,-2.30621156746372,0.016968759842283,Down
Os03g0711250,NA,None,0.195059343720905,0.382196491754331,,0.174598750746338,0.471434629285945,,0.084272524793476,0.742553442647514,,-0.087534505925761,0.740189861803074,,0.116256906371424,0.627443523958227,,0.075692711583024,0.808837187957729,
Os03g0711525,NA,None,1.27572060331675,9.12E-07,Up,0.761987492912506,0.00724391395905,,0.701676925186125,0.012819150381853,,0.351260879723899,0.282025421663572,,0.373323247477275,0.200341350265742,,0.489763151034806,0.129254163689533,
Os03g0712200,['signalling.G-proteins'],LOC_Os03g50430,0.078623957507594,0.946700521196225,,-0.059793999759887,0.966269225965077,,1.92094892424225,0.004871325009811,Up,2.80563162004297,6.56E-06,Up,0.807120284946186,0.296070726880714,,0.090895895688448,0.952519916540222,
Os03g0712400,['signalling.receptor kinases.leucine rich repeat III'],LOC_Os03g50450,-0.834589553728493,0.041317297293811,,-1.15626356036138,0.00774637183676,Down,-0.985383883050809,0.017311783028103,,-0.494995331355303,0.266648791088884,,-0.868253976787322,0.011554450294161,,-1.10939900115904,0.007667861672023,Down
Os03g0712500,NA,None,-0.482652952527513,0.726409071224804,,-0.641032094668931,0.67085081209831,,-1.03008102303934,0.450560123833131,,-0.268994260109523,0.856864619114618,,-0.586581735137458,0.64680206204504,,-1.24265355680285,0.397230327286311,
Os03g0712700,['not assigned.unknown'],LOC_Os03g50480,-0.680648616555,0.033173683363812,,-2.43761829105902,3.02E-17,Down,-2.5471897179131,5.57E-19,Down,-2.4378198925088,1.47E-17,Down,-1.60230143271263,6.04E-10,Down,-1.68382542433573,1.18E-08,Down
Os03g0712900,"['RNA.regulation of transcription', 'development.unspecified']",LOC_Os03g50500,0.45368282902773,0.333180888813389,,0.433425008626366,0.398322671243204,,0.532385523679753,0.249306608116868,,0.848856554108994,0.042274751185442,,-0.226154779678913,0.667571524449643,,0.238058008022163,0.705474208952531,
