Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
Os04g0302300,NA,None,1.25681874898893,0.075887648304448,,1.53686823389606,0.016805178235452,Up,1.78635067916513,0.00278854109521,Up,2.03783044184283,1.38E-07,Up
Os04g0302400,['not assigned.unknown'],LOC_Os04g23630,1.03918562283705,0.225661382087358,,1.3021061569649,0.081236483358524,,1.55574218362962,0.021933066981854,Up,1.75890077090669,0.00806402103641,Up
Os04g0303250,NA,None,1.1249183980624,0.054279237216334,,0.684939046709052,0.274350297263818,,0.554220295729328,0.364755411622526,,-0.088331036336747,0.910614876474425,
Os04g0304200,['protein.postranslational modification'],LOC_Os04g23890,0.091868986828939,0.873561664774274,,-1.31647334385234,3.09E-05,Down,-2.32938126553157,1.19E-14,Down,2.34400920940451,0.000360094459408,Up
Os04g0304400,['RNA.regulation of transcription.MADS box transcription factor family'],LOC_Os04g23910,-0.11301310663862,0.956051363957559,,-0.40603875642191,0.779283738787688,,-1.21495732008969,0.309731973695913,,-0.354857156478393,0.789458922343099,
Os04g0306400,['OPP.non-reductive PP.ribose 5-phosphate isomerase'],LOC_Os04g24140,0.531901939113825,0.704994081226208,,-0.545293772996401,0.624242433216084,,-1.03702352251088,0.290344278267237,,-1.32992259155167,0.156074068361475,
Os04g0306800,['RNA.processing'],LOC_Os04g24170,-0.626183152343473,0.158119953306632,,0.014665295464261,0.978596505977225,,0.302999064851695,0.488710982429762,,0.501842132988132,0.211336370537529,
Os04g0308000,['not assigned.unknown'],LOC_Os04g24294,-0.193192498806631,0.771102934553664,,-0.245076063177012,0.634756750917258,,-0.148734925002244,0.770633818865219,,0.074722365345946,0.891002904060446,
Os04g0309400,['not assigned.unknown'],LOC_Os04g24414,-1.17797450714677,0.030746008613835,Down,-0.889757976193399,0.107752983449738,,0.35061989006843,0.456434578877559,,0.52610287194951,0.231123380411634,
Os04g0309900,['not assigned.unknown'],LOC_Os04g24460,-0.682219859695844,0.727052765100119,,0.102479288608591,0.953196876314395,,-2.6860457600859,0.064974278085291,,-2.45155181079521,0.096906901376499,
Os04g0310500,['mitochondrial electron transport / ATP synthesis.NADH-DH.localisation not clear'],LOC_Os04g24520,0.152045319889389,0.762809548496008,,0.051768209382469,0.907670230578127,,-0.25924139650945,0.468695196299457,,-0.599276664553552,0.058699482828171,
Os04g0311400,['protein.degradation.cysteine protease'],LOC_Os04g24600,-0.308136440307266,0.609102231418238,,0.994256222865406,0.012301604148789,,1.81285582923154,5.79E-07,Up,1.92760692749591,8.47E-08,Up
Os04g0311500,['not assigned.unknown'],LOC_Os04g24610,0.444941998016338,0.559939424808629,,1.04532529550483,0.053803908289331,,1.01580504776238,0.052011052896233,,1.35427359087738,0.006294802319685,Up
Os04g0316200,['not assigned.unknown'],LOC_Os04g25060,-0.809557237137489,0.328475865497479,,-1.01384011055092,0.1632630461927,,-0.557493825462949,0.444764806673837,,0.857441405688972,0.190670662487413,
Os04g0320100,['Co-factor and vitamine metabolism'],LOC_Os04g25400,-0.216408659270888,0.716146428594657,,0.058958719008911,0.911875364848016,,0.246417344712193,0.581064738833582,,0.329818893113616,0.436956431365485,
Os04g0320200,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os04g25410,-0.259149475958806,0.649977234739438,,-0.340020308738172,0.4464509825084,,-0.497045418900913,0.216835364229021,,-0.471659107105763,0.244739508363022,
Os04g0320700,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os04g25440,-1.34702222878365,0.031707176333416,Down,-0.987705974951866,0.1179383874854,,4.3538794828306,0.009103134821674,Up,3.11385053516738,0.094114579959725,
Os04g0321700,['protein.degradation.serine protease'],LOC_Os04g25560,-0.296081422384138,0.785831689600192,,-0.280278726743631,0.752084774333837,,-0.802698892549654,0.269840233679826,,-0.651134437518028,0.383829120416357,
Os04g0321800,['protein.postranslational modification'],LOC_Os04g25570,0.379235417906436,0.586547204855987,,2.65686845237619,1.12E-10,Up,2.45886365562524,2.43E-09,Up,2.34982643438443,0.006733883126116,Up
Os04g0322100,['not assigned.unknown'],LOC_Os04g25650,-1.42073394221994,0.06181226047199,,-0.726786770947213,0.356151023553893,,0.137564205561677,0.865923114227378,,1.32392229183595,0.022958864817431,Up
Os04g0323800,['not assigned.unknown'],LOC_Os04g25784,-1.32843296373908,0.003368675038214,Down,-1.40007016077143,0.002232631412613,Down,-1.33409029736609,0.066712259230819,,0.882875439822493,0.252506043182488,
Os04g0325300,['stress.biotic.PR-proteins'],LOC_Os04g25900,0.216616796360732,0.908264622232084,,2.97071229522091,0.000807268418411,Up,2.24501640219949,0.014064878116011,Up,0.653439288824362,0.374210456336663,
Os04g0330200,['misc.myrosinases-lectin-jacalin'],LOC_Os04g26320,-2.33665422371837,0.262711015198084,,-2.3372524972781,0.240385021198609,,-1.26565957600019,0.478047508696681,,-1.48058074926095,0.403332535653831,
Os04g0330900,['not assigned.unknown'],"LOC_Os04g26360, LOC_Os04g26380, LOC_Os04g26400",-0.169660060018301,0.899486831833175,,-0.409585048672066,0.659749559266243,,0.151494562803021,0.874701087716979,,-0.167208978841341,0.862790197804643,
Os04g0337000,['protein.degradation.aspartate protease'],LOC_Os04g26834,0.752342842467762,0.08863973138463,,-0.135860194669267,0.807851656200795,,-0.605143414710296,0.158573002696298,,-0.7312989887318,0.082327948142455,
Os04g0337500,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os04g26870,-0.930506534733969,0.663663855285039,,-2.00074977784898,0.223990345328711,,-4.24764897795129,0.012052959384016,Down,-4.36116135889755,0.015437329705389,Down
Os04g0338000,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os04g26910,0.259278666130076,0.656134003287242,,-0.217115015227108,0.653585308433522,,-0.682894842571963,0.080349574108762,,-0.668366541593492,0.086738996248117,
Os04g0339400,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os04g27060,1.93175882939856,0.018773443031429,Up,3.35590820300878,2.81E-06,Up,2.24553943551192,8.49E-08,Up,-1.52235204679883,0.000215140331,Down
Os04g0339800,NA,None,1.37418575507682,0.271458770200315,,1.86948795707097,0.072868558211606,,1.89762735507699,0.057592167669892,,1.88588922986395,0.058935045542542,
Os04g0340800,['not assigned.unknown'],LOC_Os04g27250,-0.906131747671045,0.141242054316528,,-1.42462517678891,0.01066869114617,Down,-0.873684451969481,0.110411279888038,,1.09506172972342,0.015165682326909,Up
Os04g0345100,NA,None,-0.790191267453875,0.540617855455996,,-1.13029099276219,0.288671378226358,,-1.63173697833739,0.088597755152481,,-1.3206496443633,0.178062769408009,
Os04g0345800,['metal handling.regulation'],LOC_Os04g27830,0.224477522805578,0.921209923644704,,0.708353864545727,0.640595875513775,,-0.796621281886628,0.59025840370706,,-2.07524770286827,0.147570552981539,
Os04g0346800,['not assigned.unknown'],LOC_Os04g27950,2.61938576344562,3.01E-05,Up,3.06942085683185,4.43E-07,Up,-0.781293579746903,0.100552708011539,,-1.53316736669657,0.010248500467441,Down
Os04g0347200,['stress.biotic'],LOC_Os04g27980,0.457535632979158,0.771833434499801,,1.79526476109574,0.06655969832187,,1.78687653512725,0.062222898363038,,2.12491585605788,0.021938475307849,Up
Os04g0347600,['not assigned.unknown'],LOC_Os04g28010,0.4583278133602,0.336006825850977,,0.558232334109371,0.162899453386601,,0.595816573717297,0.119777215235549,,0.672065644508127,0.07223453048256,
Os04g0347900,['not assigned.unknown'],LOC_Os04g28040,-0.044579165750555,0.966715462828125,,-0.480177474079696,0.456787671879455,,-0.204682900267729,0.750715851356267,,0.029898887277327,0.966765590732794,
Os04g0348100,['not assigned.unknown'],LOC_Os04g28060,-0.524848594898469,0.567442922854228,,-1.21210458422786,0.098983213948886,,-0.808959946836545,0.240341653665288,,-0.493875276294919,0.50178850672242,
Os04g0348400,['protein.degradation.ubiquitin.E3.RING'],LOC_Os04g28100,-0.614875587138222,0.270043948981381,,-0.273893923707044,0.632147632858316,,-0.582902376954566,0.221447481941405,,-0.819463474285784,0.07586793921194,
Os04g0349300,NA,None,-1.3855441554136,0.058895192001349,,-0.259406058031171,0.767172367470691,,0.390795118082905,0.61865255317211,,0.456920054512371,0.552108461103069,
Os04g0349401,['not assigned.unknown'],LOC_Os04g28170,-1.10521475149792,0.064334632989003,,0.311576064812759,0.645630660445146,,0.644294485935644,0.267111215127638,,0.708578504100023,0.212857945489735,
Os04g0349500,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S8'],LOC_Os04g28180,-0.145534958763351,0.811576411675859,,-0.346837406246559,0.409164803870743,,-0.614722556961359,0.100436827521905,,-0.514049159001996,0.179835402452923,
Os04g0350201,NA,None,0.129217405250279,0.942065297159369,,0.307592184785766,0.80630971285078,,-0.317272448810641,0.786022709911388,,-2.15779636465127,0.063532551553268,
Os04g0350300,['cell.organisation'],LOC_Os04g28260,0.40847351644828,0.610968314606461,,-0.459470846080635,0.491831404831131,,-1.03562031475353,0.066564096579673,,-1.75528057847267,0.001284640244478,Down
Os04g0350700,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os04g28280,1.38004915926654,0.00836061964994,Up,1.60493982724725,0.001152798535753,Up,2.90977514490178,6.96E-09,Up,1.68957106548533,3.01E-05,Up
Os04g0352400,['cell.cycle.peptidylprolyl isomerase'],LOC_Os04g28420,0.667355064048828,0.697217730530022,,1.87998220578174,0.089841197997202,,2.11992071168572,0.039969491071907,Up,2.41177662541763,0.016358433590841,Up
Os04g0357300,['not assigned.unknown'],LOC_Os04g28820,-0.71786753734375,0.65562162674357,,-1.41755203211732,0.287971389644293,,-0.441100975474847,0.730776792637114,,-1.93202330810065,0.114448296122234,
Os04g0358000,"['misc.oxidases - copper, flavone etc.']",LOC_Os04g28870,-1.22883570456724,0.007315151644264,Down,-2.31696807199111,6.61E-07,Down,4.09108919073238,0.000690170205223,Up,4.06017256500078,1.35E-30,Up
Os04g0359100,"['misc.oxidases - copper, flavone etc.']",LOC_Os04g28990,-0.90753470135425,0.27044524218689,,-1.92130690685296,0.003396231339307,Down,-2.33780359813666,0.000179602583801,Down,3.90290330273512,0.001655298060879,Up
Os04g0359700,"['misc.oxidases - copper, flavone etc.']",LOC_Os04g29030,-1.18897332457591,0.30572848795483,,-0.572086612040663,0.616743889601311,,0.171311363414999,0.876583387368217,,0.733366248919385,0.426091208162283,
Os04g0363700,['RNA.regulation of transcription.unclassified'],LOC_Os04g29424,-0.132132420614267,0.897307871415563,,-0.363090889463006,0.624203125614119,,0.434879154228378,0.484215388837581,,-0.016682981542867,0.983719471369024,
Os04g0368000,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os04g29960,-0.324851435856811,0.69027999304741,,-1.82968470609229,0.000583288689821,Down,-2.45317758724296,9.81E-07,Down,4.00556481025114,8.27E-07,Up
Os04g0368800,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.misc']",LOC_Os04g30010,-0.348454983372608,0.856416177499571,,-2.59070227675361,0.064629048886399,,-2.30015897327697,0.05937697853723,,-2.23565439176782,0.071416983439755,
Os04g0369600,['signalling.receptor kinases.wall associated kinase'],LOC_Os04g30110,-0.395028076124419,0.764929133931647,,-1.07975701627556,0.254262457390782,,-0.760587892701638,0.408988577313389,,-1.06970965616113,0.229076340586891,
Os04g0370600,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os04g30210,-1.3428150940471,0.06243498682046,,-1.0015986905623,0.16970223095681,,-1.01528311517722,0.124372779690383,,-0.241990920862042,0.757529713068176,
Os04g0370900,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.misc']",LOC_Os04g30240,-0.615150331113306,0.634432974496168,,-1.89419878557042,0.031268671317082,Down,-3.18382648407064,9.15E-05,Down,3.98176034081652,0.024541237626673,Up
Os04g0371000,['not assigned.unknown'],LOC_Os04g30250,-1.86852304169851,0.096026284277976,,-3.02181877776224,0.010604065924793,Down,-5.32998996745529,0.000289375903558,Down,4.1786672330833,0.001757446612259,Up
Os04g0372201,NA,None,-0.162927356777943,0.929463539911257,,0.415333031550701,0.742524308608581,,0.849884510346211,0.413465587940696,,0.931214236270455,0.36194726096872,
Os04g0372400,NA,LOC_Os04g30410,-0.857211748187183,0.502036721258244,,-0.181443294309228,0.8881332185248,,-0.707423800950223,0.496754306348688,,-1.13740810458878,0.258529854129472,
Os04g0372700,"['misc.oxidases - copper, flavone etc.']",LOC_Os04g30420,6.43856583824033,2.87E-23,Up,5.21191473540812,4.84E-15,Up,-3.37408386508128,3.40E-09,Down,-4.0376274120002,1.69E-06,Down
Os04g0372750,NA,None,6.61922014583408,3.21E-13,Up,5.41287473425857,6.68E-09,Up,4.27900006793855,0.017322010131046,Up,-3.76014694427601,3.86E-13,Down
Os04g0372775,NA,None,5.96738813357104,6.41E-16,Up,4.77035047448374,4.33E-10,Up,-2.99083742376425,8.71E-10,Down,0.69373303142428,0.091548192192409,
Os04g0372800,['protein.targeting.nucleus'],LOC_Os04g30430,-0.084577509329212,0.893011826272421,,-1.05309523202927,0.001828142454865,Down,-0.748079353346358,0.028555236419445,,0.395594071334218,0.400086511041382,
Os04g0375900,['cell.organisation'],LOC_Os04g30720,0.239921024352092,0.785002230582209,,-0.206315696741095,0.780493598126825,,-1.38455991907527,0.012226139062848,Down,-2.15099306529158,0.000183932609936,Down
Os04g0376000,NA,None,-0.369697302918662,0.429312203968096,,-0.850234450972171,0.015880033514698,,-0.645130900003925,0.066939456056907,,-0.323423167776447,0.405221183234707,
Os04g0376600,['not assigned.unknown'],LOC_Os04g30790,1.00537735601454,0.328129944050068,,-0.300534335271619,0.805702685051361,,-0.180274480647203,0.872247432501603,,0.244294776874109,0.821971079166272,
Os04g0376700,['protein.targeting.secretory pathway.ER'],LOC_Os04g30800,-0.015766539940179,0.993247011616888,,-0.229045935807298,0.853297374243028,,-1.39084598920375,0.145359976131332,,-1.59070925518447,0.097579461730176,
Os04g0377600,['signalling.G-proteins'],LOC_Os04g30880,0.269149108781786,0.629279735777593,,0.321090967975308,0.47935713385614,,-0.038777022746652,0.939720089308262,,-0.195792330882822,0.676837123282138,
Os04g0377932,['cell.division'],LOC_Os04g30890,1.15095113738224,0.013313128389142,Up,0.992623127584169,0.03119128850454,,3.36254738258885,2.76E-09,Up,3.32316619793279,5.05E-09,Up
Os04g0378400,NA,None,-0.350177654433123,0.621103796555072,,0.021588672125699,0.975052790008487,,0.296479713352225,0.594660001694271,,0.392649952075045,0.460758635746421,
Os04g0378575,['stress.biotic.PR-proteins'],LOC_Os04g30930,-0.863956369597056,0.329611428476324,,-0.495916605145777,0.558720780014903,,-0.063853193577203,0.945488461358994,,0.032489480996214,0.97297793475078,
Os04g0379300,['amino acid metabolism.synthesis.aspartate family.methionine.homocysteine S-methyltransferase'],LOC_Os04g31000,-0.366066519933184,0.491463766548283,,-1.04239845364163,0.008436578869403,Down,-0.678183105488185,0.082946034091118,,-1.34364062279978,0.006754999723583,Down
Os04g0379500,['not assigned.unknown'],LOC_Os04g31020,-1.47557173640606,0.002103460385218,Down,-0.764324644613758,0.140873680323685,,4.58134213763098,2.57E-16,Up,5.07030251281263,7.24E-20,Up
Os04g0379600,['signalling.in sugar and nutrient physiology'],LOC_Os04g31030,-0.607328199492584,0.169157284791071,,-0.790472591853795,0.039040367056172,,-0.678131735422379,0.076357549389942,,-0.61316352064266,0.113345912786084,
Os04g0379700,['secondary metabolism.isoprenoids.carotenoids.violaxanthin de-epoxidase'],LOC_Os04g31040,-1.30836920480667,0.179205789394587,,-2.56223542711277,0.008496558520183,Down,-2.48752063936394,0.003325090466496,Down,3.8781589837541,2.53E-06,Up
Os04g0379800,['not assigned.unknown'],LOC_Os04g31050,0.904605273223659,0.15555112065367,,0.982414784971366,0.093849433659996,,1.0058423626894,0.066893670313216,,0.234189856847032,0.743566160745036,
Os04g0379933,NA,None,2.41098255455036,0.008984739947797,Up,2.02797174326378,0.031306858601901,Up,1.86443720280243,2.69E-10,Up,-0.662413050500345,0.204880899580295,
Os04g0380000,['not assigned.unknown'],LOC_Os04g31090,-0.511662680825225,0.316911022076185,,1.13051281471786,0.002412249563089,Up,1.36249681399431,0.000112178990767,Up,-1.14884922483048,0.001760519985565,Down
Os04g0380200,['not assigned.unknown'],LOC_Os04g31110,0.516659411628202,0.504455161048465,,0.802222891423793,0.180860998598019,,-0.009625139912221,0.990515331128713,,-0.356276307759855,0.601206780655752,
Os04g0380300,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os04g31120,-0.293412546327113,0.76490056699687,,2.77616421445946,1.95E-07,Up,2.90963863934382,3.87E-08,Up,-1.05226239606373,0.002787057072339,Down
Os04g0381000,['misc.dynamin'],LOC_Os04g31190,-0.450718821889746,0.405800027242567,,-0.549880844281089,0.226343190009979,,-0.279375211353784,0.559153180974049,,-0.054413555962499,0.922209242527193,
Os04g0381100,['transport.unspecified cations'],LOC_Os04g31210,-0.679637049442322,0.271417817176295,,-1.24368979287385,0.021353267035632,Down,-0.841114706164887,0.100122782317426,,-0.341118513542532,0.315211201776006,
Os04g0381700,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os04g31290,-3.18301253995721,0.000213614483052,Down,-3.18218799158588,0.000259510577575,Down,0.461627590646124,0.384394631898011,,6.16567222745488,1.37E-35,Up
Os04g0382100,['RNA.regulation of transcription.Chromatin Remodeling Factors'],LOC_Os04g31320,-0.335545286828869,0.529323038522031,,0.21620014684267,0.649213415304597,,0.159084130534148,0.729923418253162,,-0.043875043794645,0.932680516703536,
Os04g0382300,['cell wall.cell wall proteins'],LOC_Os04g31340,-0.506821888981964,0.328032794226711,,1.03197315426911,0.008400950401087,Up,1.44344359658972,8.88E-05,Up,2.75698274290752,7.42E-10,Up
Os04g0382800,['cell.vesicle transport'],LOC_Os04g31400,-0.464918773475837,0.723478670911333,,-1.24446897390801,0.198185356553708,,-0.927118000558806,0.314828129221025,,-1.40005306366818,0.116955909181438,
Os04g0384200,['not assigned.unknown'],LOC_Os04g31524,0.260008934429153,0.840888526029965,,0.824893055698867,0.332115426356354,,1.1087176275489,0.150359859515585,,0.785491439599641,0.337393314044029,
Os04g0385600,['RNA.regulation of transcription.unclassified'],LOC_Os04g31610,2.30072412747401,3.28E-05,Up,3.40126880573563,7.29E-11,Up,1.9409901527575,2.83E-10,Up,-1.90109424623936,2.03E-08,Down
Os04g0385900,['not assigned.unknown'],LOC_Os04g31630,0.660156250223813,0.19150188289698,,0.457436655724127,0.360177116753735,,0.658926609471228,0.135662091572646,,0.797842360270778,0.061354849615175,
Os04g0386500,['not assigned.unknown'],LOC_Os04g31690,0.428501330816942,0.544520820686248,,1.4314166649564,0.002153562566077,Up,1.55393568250673,0.000484972919919,Up,1.90176320308904,0.001483817631185,Up
Os04g0386600,['RNA.regulation of transcription.unclassified'],LOC_Os04g31700,-0.442782099289862,0.240205413553164,,-1.1971092468966,7.58E-05,Down,-1.77844670068764,3.85E-10,Down,-0.197774452532781,0.763600914148478,
Os04g0387300,['not assigned.unknown'],LOC_Os04g31790,-0.027665824313157,0.98862009762588,,-0.697735937964988,0.540697538954525,,-0.633584724181919,0.540533058562716,,-0.178118472300709,0.878218322698231,
Os04g0387600,['not assigned.unknown'],LOC_Os04g31820,-0.861668971747311,0.322646937758509,,-2.19575327503759,0.002807325244988,Down,-1.85132304582549,0.006194552258005,Down,4.5497760249581,1.99E-22,Up
Os04g0388500,['RNA.regulation of transcription.AtSR Transcription Factor family'],LOC_Os04g31900,-0.076198122114153,0.905946175598583,,0.202571277810215,0.640209536299527,,0.716796760021471,0.036243480119615,,0.992858433014383,0.002183978875605,
Os04g0388601,['not assigned.unknown'],LOC_Os04g31910,-1.23532660211493,0.166732396552405,,-1.71030306549091,0.046825511859661,Down,-0.434281374784418,0.618830830996941,,3.46100635547013,0.001309489496983,Up
Os04g0388700,['development.unspecified'],LOC_Os04g31924,0.545335810497238,0.497890419658322,,2.37800007132996,4.85E-06,Up,1.83436754672392,0.0005986202555,Up,0.855437154199215,0.018144966578705,
Os04g0389100,['amino acid metabolism.synthesis.branched chain group.common'],LOC_Os04g31960,-0.767389080630862,0.475835948223279,,-1.81254892940872,0.05376140120265,,-2.55342847724614,0.002958943483967,Down,-4.0026538123581,0.000587574466465,Down
Os04g0389500,['not assigned.unknown'],LOC_Os04g31971,-0.405446181932665,0.509013174577185,,0.020802124644518,0.974261334286535,,0.14384918414397,0.789957364231006,,-0.051964429752486,0.930654098234904,
Os04g0389600,['not assigned.unknown'],LOC_Os04g32000,-1.59996704262659,0.008047379128539,Down,-2.53567795078476,0.000155934647302,Down,3.17024456340057,0.021075630087724,Up,1.02323363163586,0.16016629085924,
Os04g0389901,NA,None,1.9988864866564,0.036070948166212,Up,2.8207999433561,0.000807572679347,Up,-0.642959861556246,0.316314023427637,,-1.21691210451297,0.003492059982678,Down
Os04g0390100,"['metal handling.binding, chelation and storage']",LOC_Os04g32030,-0.672753245949878,0.377193547030169,,2.39739608669942,2.74E-06,Up,2.01453540443841,0.000100767195554,Up,2.04920648112948,0.009336893629574,Up
Os04g0390500,['transport.peptides and oligopeptides'],LOC_Os04g32050,-0.551948394406628,0.051024520281495,,0.017125217564767,0.962979284741383,,0.110699537570965,0.732920398980131,,0.397865995816156,0.14102271883721,
Os04g0391000,['not assigned.unknown'],LOC_Os04g32090,0.199249895388246,0.872351595759779,,0.301875679860347,0.748286968922861,,0.217376039151027,0.806440464802774,,0.207083209779392,0.819403806841073,
Os04g0393900,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os04g32310,1.07517206287166,0.027670691480878,Up,0.561137617877127,0.298324924287565,,3.4511976026338,0.008801300842236,Up,4.60188353708337,0.000191030166981,Up
Os04g0394700,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os04g32370,0.125668713077874,0.882450779080691,,0.094810194745106,0.887891981467577,,-0.130747851419257,0.832064465253227,,0.127120647857784,0.838053524078122,
Os04g0395100,['not assigned.unknown'],LOC_Os04g32404,3.06002498811198,1.21E-05,Up,3.77122197826004,2.17E-08,Up,0.932615823903136,0.091332465605116,,-0.522691277189232,0.27171846809496,
Os04g0395800,"['RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family']",LOC_Os04g32480,6.10555045260016,7.76E-17,Up,4.9978719276921,4.03E-11,Up,-3.1176227732209,0.000122593181029,Down,-1.31750039231673,0.182371921840113,
Os04g0395900,['RNA.processing'],LOC_Os04g32490,-0.143305057689976,0.790699381760531,,0.349442406818281,0.346711933178596,,0.552125724195718,0.089988368694785,,0.692053216316467,0.027127965896136,
Os04g0397000,['stress.biotic'],LOC_Os04g32550,-0.286835432712237,0.478572781676801,,-0.579092225882696,0.061862237619711,,-0.743901597414981,0.008948893887481,,-0.777882664021483,0.006235907201129,
Os04g0397100,['protein.degradation.serine protease'],LOC_Os04g32560,0.418831727319984,0.449805702077938,,0.858339922998554,0.035957225199872,,1.10513770456563,0.004293649213332,Up,1.06935072659193,0.005868712154493,Up
Os04g0397400,['not assigned.unknown'],LOC_Os04g32580,0.624873930587406,0.395549140124829,,0.848082351167167,0.160398843913425,,0.899113955799874,0.111976312777648,,1.06510880479992,0.051868508778393,
Os04g0397500,['not assigned.unknown'],LOC_Os04g32590,0.714176693867019,0.277785310537387,,1.64968412215453,0.000856405283694,Up,1.18209973824835,0.020548381228017,Up,1.70387007552353,0.000235636374248,Up
Os04g0398000,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os04g32620,2.44043607459162,2.18E-06,Up,3.40119394869023,5.64E-12,Up,1.84794719703508,5.95E-07,Up,-2.00530068298781,0.001496525247278,Down
Os04g0398600,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os04g32670,0.203702960160273,0.638276995580852,,1.12643898383582,1.61E-05,Up,1.07402508815672,3.40E-05,Up,1.89420435736396,7.30E-06,Up
Os04g0399000,['not assigned.unknown'],LOC_Os04g32710,-0.458805648851738,0.37729812093877,,-0.716380415669244,0.087787460401316,,-0.943435470731133,0.014985826858704,,-0.921479083598754,0.018078782588759,
Os04g0399200,NA,None,-0.194447613229506,0.73649396726187,,-0.462408742230673,0.255895948356765,,-0.708105308134068,0.052583364813067,,-0.71223858166205,0.050921649059729,
Os04g0399300,['nucleotide metabolism.salvage.NUDIX hydrolases'],LOC_Os04g32740,-1.25736218190699,0.003764201023788,Down,-0.118083096927724,0.839502573168067,,4.15153828203718,0.00185115364,Up,3.20780358124468,0.024172046998596,Up
Os04g0399600,['RNA.transcription'],LOC_Os04g32770,-0.832187033949512,0.693256715748843,,-0.213628118029888,0.911151508860211,,-0.492248542211222,0.768494461611446,,-0.569917447774832,0.734701428446561,
Os04g0400700,['not assigned.unknown'],LOC_Os04g32830,-2.71872927510321,0.020777642663834,Down,-3.09938718739209,0.014224272013475,Down,0.554537808647279,0.350361881995686,,6.3520158434812,1.42E-06,Up
Os04g0400800,['not assigned.unknown'],LOC_Os04g32840,-2.18663223870606,0.001657493650497,Down,-3.01092873557223,5.99E-05,Down,5.98794283634551,1.08E-14,Up,5.16920427714469,0.00124015508594,Up
Os04g0401700,['transport.potassium'],LOC_Os04g32920,-0.546660689774703,0.519981699367986,,-1.72184070810903,0.003048404878645,Down,-1.70362606320633,0.002907761530844,Down,0.736379883976859,0.076909796166956,
Os04g0402100,['signalling.calcium'],LOC_Os04g32950,-0.466477567302661,0.1428211919105,,-1.00311715502877,8.40E-05,Down,-1.26959746397089,2.64E-07,Down,1.98243597005264,1.98E-08,Up
Os04g0402300,['protein.degradation.cysteine protease'],LOC_Os04g32970,1.82783525432386,1.52E-06,Up,2.35379966222889,1.52E-10,Up,1.48588173954864,0.036938068517281,Up,-0.14111002119245,0.82985703183662,
Os04g0402500,['not assigned.unknown'],LOC_Os04g32980,0.683748195960387,0.528958685429095,,0.461508594794927,0.638787306113051,,0.712649571168978,0.408798680897099,,1.5596661197067,0.036910797442562,Up
Os04g0402700,NA,None,0.647649373550154,0.326765295100249,,1.61321423323157,0.000887015222417,Up,0.941079805867442,0.071425149130385,,1.23121082259512,0.02895373469698,Up
Os04g0403200,['not assigned.unknown'],LOC_Os04g33030,1.23716101209526,0.022420569017025,Up,0.188757471286978,0.789206679067678,,3.17159941543844,8.44E-12,Up,3.10549166700214,2.67E-11,Up
Os04g0403300,['major CHO metabolism.degradation.starch.starch cleavage'],LOC_Os04g33040,-0.040076839367309,0.968509502688642,,-0.134617167488947,0.845788623203664,,0.049458539500469,0.940268486341759,,0.300285694030654,0.6011222719532,
Os04g0403400,['RNA.regulation of transcription.FHA transcription factor'],LOC_Os04g33050,1.06800981488115,0.053907907606419,,1.9688522335553,2.36E-05,Up,1.8820086462708,3.72E-05,Up,1.17465149937045,0.003617808024307,Up
Os04g0403600,['not assigned.unknown'],LOC_Os04g33070,0.602442792657957,0.678761701828002,,0.094159472793255,0.948302223538672,,0.054888073939299,0.96801035260371,,0.461334842846739,0.695103703346206,
Os04g0403701,['protein.postranslational modification'],LOC_Os04g33080,-1.20967410332818,0.003537413304209,Down,-0.489310161065136,0.292327647954884,,1.86427789673786,0.364096401645995,,2.03051777781219,0.31570213022413,
Os04g0403900,['not assigned.unknown'],LOC_Os04g33110,-0.320498889458142,0.708286651873647,,-0.385149944579163,0.562724738150632,,-1.28396410402384,0.016547522612477,Down,-1.51612702405162,0.00388604201272,Down
