Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
Os03g0641300,['signalling.light'],LOC_Os03g43990,-0.421098350280936,0.903173769928632,,-1.45250795999446,0.272153838033994,,-0.9677517171317,0.461929940975578,,1.68286916207751,NA,,1.66614097711868,NA,,-2.90990141420456,NA,
Os03g0642300,['protein.postranslational modification'],LOC_Os03g44020,-1.18633894308559,NA,,-0.975335287736696,NA,,-1.15016703358583,NA,,-1.11736283694087,NA,,0.439609326294222,NA,,-1.73650622677869,NA,
Os03g0643250,"['signalling.receptor kinases.wall associated kinase', 'signalling.receptor kinases.misc']",LOC_Os03g44140,0.568166084626894,0.895462450071986,,2.18076904803739,0.1048325283736,,1.42495393438852,0.341222351559142,,-0.888391722256854,0.596043724681305,,-1.08093398608246,NA,,0.785556197587655,NA,
Os03g0643300,"['amino acid metabolism.degradation.glutamate family.arginine', 'tetrapyrrole synthesis.GSA']",LOC_Os03g44150,0.241081370326216,0.734538687371708,,0.677153098073673,0.028595442759409,,0.699119283124527,0.016945256774103,,0.223975655689786,0.55388166287856,,0.604309456253173,0.036782824045577,,0.557099579084599,0.053140180195325,
Os03g0643433,NA,None,0.456983401413983,NA,,1.6136838356716,NA,,1.63093402020515,0.437713356247777,,-1.28667907050659,NA,,2.41654640030499,NA,,-2.66169371310662,0.067682269634919,
Os03g0643900,['not assigned.unknown'],LOC_Os03g44190,0.079023804069916,0.980874532747481,,0.836675650773636,0.267357315713827,,0.786075235394981,0.263070606569002,,1.46026982698761,0.0080302325914,Up,0.996894995098733,0.093318648642343,,-0.97349387011674,NA,
Os03g0644000,['cell.organisation'],LOC_Os03g44200,0.092267438296554,0.940060511570368,,0.269410676099955,0.542907025264332,,0.130806156962471,0.783179269360018,,-0.392271752368026,0.219754452315855,,-0.226906347745859,0.519011929681291,,-0.574385420373954,0.044875248875347,
Os03g0644400,['transport.amino acids'],LOC_Os03g44230,0.240433589743222,0.749704061610324,,0.46209147471131,0.224591355895727,,0.487004697116216,0.154924339668898,,0.350373384955719,0.31357602389727,,0.309918434119427,0.377026937936157,,0.041113181693851,0.927102393631173,
Os03g0645000,['cell wall.modification'],LOC_Os03g44290,0.418805078650986,0.875371232573073,,0.513993492792295,0.714639546154672,,0.840665882380295,0.413372898995042,,1.06070904131961,0.217786044844806,,0.853454740224163,0.334983539416346,,-0.507098697429739,0.309178835275244,
Os03g0645900,['hormone metabolism.abscisic acid.synthesis-degradation.synthesis.9-cis-epoxycarotenoid dioxygenase'],LOC_Os03g44380,0.733485492974722,NA,,0.867843933674398,NA,,-1.46796132792445,NA,,-0.004729489596492,NA,,-0.838569755314399,NA,,-1.03014321024903,NA,
Os03g0646100,['cell.division'],LOC_Os03g44420,0.678654007060001,0.787502174261121,,0.409944887425472,0.831289752874135,,-0.170012206361837,0.929545646303817,,-0.51745442082733,0.713827647820814,,-1.12431682906294,0.366281090434592,,-2.3088827696042,0.067220565135386,
Os03g0646200,['not assigned.unknown'],LOC_Os03g44430,-0.182211536321004,0.966119965589629,,-0.971688527139476,0.516485826311605,,-0.386738351479414,0.803825463100769,,-0.196410216521947,0.890784170376882,,-0.664529226363706,0.577165252918328,,0.212826674777494,0.86225793240541,
Os03g0647500,['signalling.G-proteins'],LOC_Os03g44530,-0.109129351195663,0.972395498788297,,-0.522231966617898,0.635649740080269,,-0.975022011049752,0.223909298538691,,-0.514810107394261,0.53667637583345,,-0.552290754886887,0.489602929794982,,0.096797307096247,0.915339476286145,
Os03g0647600,"['RNA.regulation of transcription.CCAAT box binding factor family, HAP2']",LOC_Os03g44540,-1.06532592524339,0.062412459935543,,-1.94672766310571,NA,,-0.558247071468211,NA,,-4.1354435284352,NA,,-0.937315087307078,0.575732406123709,,0.248035871359592,NA,
Os03g0647800,['RNA.regulation of transcription.unclassified'],LOC_Os03g44560,-0.02703245126476,0.989988874532174,,-0.549995760271785,0.257695245155315,,-1.34219309309903,0.000263269111646,Down,-0.996876328555682,0.006912064070305,,-1.89571748830703,4.79E-05,Down,-3.15592308905284,3.49E-10,Down
Os03g0648100,['not assigned.unknown'],LOC_Os03g44580,-0.669622934332093,0.412847058422205,,-0.960925404695164,0.108381245755058,,-1.12947988638805,0.035632226756035,Down,-0.49052241313138,0.409178980432168,,-3.21767869684565,NA,,-3.40925453596443,NA,
Os03g0648400,['stress.abiotic.heat'],LOC_Os03g44620,-0.418141677083762,0.345906950191612,,0.000246037935064,0.99954791391989,,0.46507074875251,0.153268726351497,,1.0791242289239,2.58E-05,Up,1.59991601969452,5.64E-11,Up,-0.174448433900445,0.88114601522261,
Os03g0648900,['not assigned.unknown'],LOC_Os03g44660,-0.408769359707036,0.814064668932691,,-0.703545963398243,0.440895991665631,,-0.582298992010406,0.491778980366504,,-0.960178375858591,0.161616922443332,,-0.333616999615138,0.679514633750512,,-0.203752846339221,0.802063464678311,
Os03g0649000,['not assigned.unknown'],LOC_Os03g44670,-1.77348844473004,9.13E-08,Down,-0.025093915621088,NA,,-1.55344169918769,NA,,-1.52063750254272,NA,,0.439609326294222,NA,,-0.952001108104362,0.579688979745635,
Os03g0650700,['protein.synthesis.elongation'],LOC_Os03g44780,-0.228124906075409,0.741439317641386,,0.083220641505999,0.889211840222075,,0.32222872296931,0.35638793585718,,0.640531733293014,0.014872466854413,,0.824610068371427,0.000996624323099,,0.698892014395047,0.00602612442342,
Os03g0650900,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g44810,0.87578665668801,0.006912408588773,,0.207991312234606,0.712301207873446,,-0.10327431996157,0.857310595448724,,-0.179358415559896,0.685232447577551,,0.06431802908446,0.891257883422288,,-0.802476476714494,0.010940782268575,
Os03g0651300,['not assigned.unknown'],LOC_Os03g44840,0.283443603267668,0.759411380579068,,0.431974449439851,0.403571299446788,,0.5138544128134,0.233594993325579,,0.590754438596904,0.122950486369618,,0.60415738524969,0.108335337863445,,0.648409602379578,0.07261685862662,
Os03g0651950,NA,None,0.189999055646237,0.971532362351994,,-0.866973644054243,0.648919224419434,,-1.64201222148284,0.238069890627401,,-2.2814848525228,0.070393139134859,,-1.19463299897382,0.295759953834354,,-1.93506335084951,0.251489173971857,
Os03g0652000,['amino acid metabolism.synthesis.aromatic aa.tryptophan'],LOC_Os03g44890,0.787552220379872,0.792371073271341,,-0.44052318584584,0.852679987031867,,-1.10166090266126,0.502845333524472,,-2.47640820851054,0.077592589461585,,-0.769668147209823,0.181427021475043,,-1.4042401006252,0.034812548763779,Down
Os03g0654400,['transport.amino acids'],LOC_Os03g45170,1.07656822598976,0.036135519482878,Up,1.5513641620205,0.385972076261572,,1.98598137586509,0.166239007314204,,-4.06116737012122,NA,,-0.885524580505751,NA,,1.72208752857429,0.036063070280945,Up
Os03g0654600,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os03g45194,0.027441773491849,0.990902701500041,,0.57925367332807,0.371763010036433,,0.735080424304551,0.167506079158699,,0.755297998544548,0.123734773171248,,0.883965421431831,0.058648429279317,,1.36635124039507,0.001143567736388,Up
Os03g0655100,['amino acid metabolism.synthesis.serine-glycine-cysteine group.cysteine'],LOC_Os03g45250,1.55365141293065,0.473902453262646,,-1.94670693872786,NA,,1.33807382354499,NA,,0.207770877712726,NA,,-0.005607953361126,0.995035290179702,,-0.66919933915278,0.26355048253474,
Os03g0655200,['cell.vesicle transport'],LOC_Os03g45260,0.230012147840745,0.794697918614844,,-0.04096470305474,0.957348386538624,,0.066895885804687,0.913542541755312,,-0.022201075602484,0.967159158253842,,-0.107396453802774,0.820568008927737,,-0.015362617493872,0.97626174674598,
Os03g0655300,['not assigned.unknown'],LOC_Os03g45270,-0.264315074276921,0.938380572731259,,-1.0771324060465,0.349752673135484,,-0.914223540326837,0.394601762754079,,0.207770877712726,NA,,0.439609326294222,NA,,1.5048335868408,NA,
Os03g0655400,['not assigned.unknown'],LOC_Os03g45280,2.75783339295986,1.01E-22,Up,-4.78708898496761,0.008252999314998,Down,-5.49700186021751,0.003304732444093,Down,1.11485379039571,0.421896229393329,,-2.12605914093836,0.000589375868993,Down,-1.90968750689797,0.023321318197491,Down
Os03g0655500,['not assigned.unknown'],LOC_Os03g45290,1.54330490426545,0.194437578235147,,-1.99364734536543,0.001700970389115,Down,-2.11284618865468,0.000528990917762,Down,0.207770877712726,NA,,-7.99724628014039,2.22E-05,Down,-4.19833502301435,0.000199198900114,Down
Os03g0655700,"['amino acid metabolism.synthesis.branched chain group.leucine specific.3-isopropylmalate dehydrogenase', 'secondary metabolism.sulfur-containing.glucosinolates.synthesis.aliphatic.methylthioalkylmalate dehydrogenase (MAM-D)']",LOC_Os03g45320,-0.270093737998187,0.843167526454389,,0.009059525758978,0.993109967087699,,-0.410041877037188,0.511211405538518,,-0.081493686131312,0.905975736413799,,0.03464619916322,0.959580893673138,,0.14323617503024,0.805521402478214,
Os03g0656201,['protein.folding'],LOC_Os03g45344,-0.360287380325467,0.911731818229912,,-1.26330761839237,0.31264356992081,,-1.13899831157123,0.320272553114376,,-1.54078127495398,NA,,-0.885524388359369,NA,,0.248035871359592,NA,
Os03g0656500,['transport.calcium'],LOC_Os03g45370,0.755265993629774,0.272545064536917,,0.389628980973879,0.632285392508178,,0.589014219451175,0.329459821394647,,0.263049141134848,0.697385760610136,,0.32548532637195,0.600733203254149,,0.023083005687372,0.97626174674598,
Os03g0656800,"['misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase']",LOC_Os03g45390,2.03235947030351,0.000196389355092,Up,-2.41583792871329,NA,,-1.95662580985888,NA,,-0.994027298304313,0.016934558662683,,-2.80206649979711,0.073251029048594,,-2.15062798761738,0.130567241681104,
Os03g0656900,['development.unspecified'],LOC_Os03g45400,-1.1720825737321,0.053111774144678,,0.804547360687478,NA,,-1.54413609350272,NA,,0.9682938445814,NA,,-0.66230634366166,NA,,0.204084079916314,NA,
Os03g0657000,['RNA.transcription'],LOC_Os03g45410,-0.078918885883494,0.948240171108312,,-0.150631897315935,0.778217788646993,,-0.0666557541287,0.898227870581349,,-0.058432422670954,0.89407129767838,,-0.445619973051992,0.141387310384981,,-0.22754951552264,0.488231655251376,
Os03g0657100,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g45420,0.469910576031533,0.439834250483919,,0.74206740360688,0.063316324112812,,0.628504920476029,0.117123799917652,,0.216977019096666,0.661887052401848,,0.407621218396383,0.319970694225763,,0.388697555942526,0.332752167633509,
Os03g0659200,NA,LOC_Os03g45710,-0.647729599321139,0.640363190058462,,0.002124198917649,0.998497072906778,,0.28953897182668,0.774856128767613,,0.76908735036599,0.249097659845347,,0.504426969565449,0.491383158056078,,1.5776525465981,0.003477523355349,Up
Os03g0659300,['Biodegradation of Xenobiotics.lactoylglutathione lyase'],LOC_Os03g45720,0.367121216151704,0.791747459786498,,0.368635327698261,0.683192463109865,,0.109394099534573,0.911202575544082,,0.394025756851193,0.550867304180315,,0.587546837039455,0.306897974649138,,-0.279229714601974,0.681365484511177,
Os03g0659800,['not assigned.unknown'],LOC_Os03g45760,0.525453756897753,0.871346606273237,,-0.925807759188454,0.574719026943264,,-1.19956742263432,0.368909931430694,,-1.43991628095743,0.220948800716586,,-1.59725861120551,0.002189361172971,Down,-1.17273766299167,2.47E-07,Down
Os03g0660700,['not assigned.unknown'],LOC_Os03g45870,0.107593746052981,0.980900292701181,,-0.554959274219402,0.723839337655924,,0.289982481833003,0.840048487399613,,-0.661873786464931,0.558039331485733,,0.032891378961234,0.979854125584652,,-0.613205620150708,0.557766986149677,
Os03g0661300,['cell.organisation'],LOC_Os03g45920,-0.093654761180398,0.97486780453947,,-1.51496760831255,0.011766670034413,Down,-2.13994220955741,9.27E-05,Down,-0.623057357192597,NA,,-5.09508321440642,0.000729977814543,Down,-2.76479379313592,0.012638205356183,Down
Os03g0661500,['not assigned.unknown'],LOC_Os03g45930,0.207240749562949,0.919815006915262,,0.009682683107008,0.994406717481132,,0.024128925283561,0.98407774626397,,-0.396023728011554,0.588236841016841,,0.049201278882829,0.952593028321596,,-0.391796959640026,0.560320962662828,
Os03g0661600,['stress.biotic'],LOC_Os03g45960,-0.008131576156396,0.997707081673197,,0.486334148112075,0.439749209178434,,1.28016128361215,0.001509739810503,Up,1.51502844894832,7.67E-05,Up,-6.92069337318097,0.000586976524127,Down,0.236834577713381,0.779183522198769,
Os03g0663400,['stress.biotic'],LOC_Os03g46060,-0.402800017133579,0.881779871033266,,-0.63724957367367,0.629334688898885,,-0.521079798132896,0.664426019722619,,-1.42179399888519,0.0900598264492,,-0.839520464274087,0.353607438463555,,-1.48178043790081,0.000169083488056,Down
Os03g0663700,['DNA.synthesis/chromatin structure'],LOC_Os03g46090,-0.135837900428413,0.959414321755508,,-0.637874639939771,0.467462110060018,,-0.896147190793861,0.199985944829485,,-0.36886277975834,0.634134867518552,,-1.47251226242281,0.017080583295988,Down,-0.646039357988188,0.321012308441336,
Os03g0664400,['not assigned.unknown'],LOC_Os03g46150,-0.426807755537502,NA,,0.079724443078579,NA,,0.435542877086443,0.858155168669861,,0.044815359569819,0.984527763414768,,0.45142443679907,0.815346336043355,,-0.213653782672608,0.91671794078452,
Os03g0664800,['misc.GCN5-related N-acetyltransferase'],LOC_Os03g46200,1.76708978403957,NA,,-0.975335737438353,NA,,0.485825239911851,NA,,-1.11736328664252,NA,,-0.885524838061027,NA,,-1.8858421894817,0.17817294687701,
Os03g0665000,['misc.GCN5-related N-acetyltransferase'],LOC_Os03g46250,0.009852147520479,0.997707488029875,,0.17555881260779,0.918514794838161,,0.382553469516436,0.756310308814598,,-1.745979842733,0.050426099073997,,-1.05145423383014,0.251264621921281,,2.3848291829797,NA,
Os03g0665200,['development.unspecified'],LOC_Os03g46260,0.414825764488827,0.677196923389822,,-0.755015223022039,0.200663023056441,,-0.065272679018285,0.943483621776473,,0.256831979225363,0.67680124741304,,-0.690293423631116,0.173520768863823,,-0.630757942480609,0.203658261574144,
Os03g0665700,['not assigned.unknown'],LOC_Os03g46300,1.0379520685469,0.637739858627014,,-0.491940435483103,NA,,-2.8912959334765,NA,,0.899235792611398,NA,,1.01478591679836,0.013597651311303,Up,0.291066652500656,0.578345292092753,
Os03g0665800,['not assigned.unknown'],LOC_Os03g46310,0.244664111005145,0.907707255441074,,-0.271713350525245,0.815084299875065,,-0.979849408288061,0.165742869632994,,-0.34059154779298,0.671423035382354,,-0.925266554769892,0.160923977667628,,-0.030940930892166,0.971960473403429,
Os03g0666500,['signalling.G-proteins'],LOC_Os03g46390,-0.123360712667338,0.923904498861,,-0.059665816908983,0.936753702681622,,-0.150211814481683,0.785590085087777,,-0.450019538052816,0.226488352164692,,-0.598761815292448,0.088282983253851,,-0.390976847108512,0.282414731595172,
Os03g0666700,['not assigned.unknown'],LOC_Os03g46410,0.254301054892246,0.845545999932438,,-0.225795280503115,0.784278393831156,,-0.467264693323438,0.414455900890932,,-0.835546859483569,0.067281298674973,,-0.842079835136833,0.065976267208636,,-0.736783052227484,0.102595842736528,
Os03g0666850,NA,None,0.204283507834135,0.857484675514619,,0.734177818475538,0.056813989780118,,0.6560483625396,0.082967524782376,,0.891063216465154,0.007128656017923,,0.948056174298793,0.003751079497195,,0.92022821116946,0.004535413645728,
Os03g0667100,['cell.organisation'],LOC_Os03g46440,0.250487328528952,0.810459343903915,,0.282915491219913,0.655008276654494,,0.893007957315888,0.013989025351565,,0.567756662929476,0.148252236229343,,0.676963845668677,0.068999021921202,,0.395475938057339,0.332576051005931,
Os03g0667400,['not assigned.unknown'],LOC_Os03g46460,-0.056693401812084,0.982519447043589,,0.022451419451094,0.984133927577162,,-0.039613563844888,0.968863108131477,,0.206305750647001,0.759001807806558,,-0.16934521857491,0.804910606987397,,0.23866200000395,0.688737371926307,
Os03g0668500,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g46570,-0.164780715118315,0.947602449699113,,-0.310400949140595,0.782019752485899,,-0.532904991527928,0.518618661697765,,-0.690235517444704,0.321280596170984,,-0.074946471785897,0.931857744646336,,-0.294426268874373,0.691377620349271,
Os03g0668900,['not assigned.unknown'],LOC_Os03g46600,-0.092955501745446,0.980874532747481,,-0.52753066800438,0.670544050361026,,-0.572340575997526,0.580954919159239,,-0.329310016552272,0.743964539357549,,-1.13654108680262,0.15422941229934,,-0.752548585021173,0.352672235816032,
Os03g0669000,['DNA.synthesis/chromatin structure'],LOC_Os03g46610,-0.144624442956939,0.887949964065593,,-0.284490508391064,0.547168781019431,,-0.325558935096478,0.405923735171957,,-0.091328010450699,0.837832783811501,,-0.268750625083735,0.452979070156147,,0.211616974749134,0.541168076485448,
Os03g0669100,['nucleotide metabolism.deoxynucleotide metabolism.dUTP diphosphatase'],LOC_Os03g46640,-0.038063569466624,0.992742843152711,,-1.46869472843305,0.156394750971008,,-0.963590237101436,0.377121745519123,,-1.30892228994385,NA,,0.2088443732567,NA,,-1.04710308521893,NA,
Os03g0669300,"['misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase']",LOC_Os03g46660,1.33065516907777,0.000567360876,Up,-0.516775032749252,NA,,0.255625178463667,NA,,0.97729664627926,NA,,0.914520355379802,0.689312631925266,,1.10898168554026,0.59279011642184,
Os03g0670100,['transport.ABC transporters and multidrug resistance systems'],LOC_Os03g46740,0.124633729351062,0.918725569362908,,-0.062324721500076,0.93224846977621,,-0.165019619185301,0.751807080814331,,-0.186133908117011,0.672352921552445,,-0.34317106165569,0.358399032339701,,-0.061768333440702,0.891774894595593,
Os03g0670700,['RNA.RNA binding'],LOC_Os03g46770,-0.096642005516534,0.942798327268865,,0.288533311891555,0.555880983940242,,0.877209450612755,0.003664628783188,,1.671126908684,3.84E-10,Up,0.601812479215359,0.051374143137366,,1.42941479486299,0.176590993156438,
Os03g0672300,['glycolysis.plastid branch.pyruvate kinase (PK)'],LOC_Os03g46910,0.257395837041298,0.89191642709124,,-0.272230794385553,0.80306756409146,,-0.583946819686631,0.439076411833114,,-1.11187743110406,0.065554340779968,,-2.04428751774547,0.000816203261829,Down,-4.92843523898966,0.052060596952595,
Os03g0672400,['not assigned.unknown'],LOC_Os03g46920,0.55812847061537,0.759743531254482,,-0.005647872156445,0.997941495102321,,-1.00100708469342,0.260776153983941,,-1.79775532374603,0.014626859301703,Down,-3.07319404002322,NA,,-3.42827761398821,NA,
Os03g0673400,['not assigned.unknown'],LOC_Os03g47034,0.228011157975264,0.89191642709124,,-0.103945462631178,0.924652343656976,,-0.58898860164157,0.354413180317458,,-0.89971962190973,0.090280997720076,,-0.537798259087781,0.348602236821143,,-0.579490282579283,0.288704290109566,
Os03g0673700,NA,None,-0.241306081779558,0.913340353197381,,-0.706187406115469,0.410636777315543,,-0.76405600731279,0.305930348014309,,-0.810673497592965,0.226715874019416,,-0.260423811932249,0.746420858072052,,-0.918526400873553,0.144910143074226,
Os03g0673800,['stress.abiotic.drought/salt'],LOC_Os03g47070,-1.30493808556808,0.089793983117874,,-2.96485056349467,NA,,-3.13968445612204,NA,,-3.50471879521388,NA,,1.06251001036773,0.006112602245694,Up,1.5048335868966,NA,
Os03g0674300,['not assigned.unknown'],LOC_Os03g47120,0.121378559679539,0.958074876003122,,-0.170252792258212,0.872181792713487,,-0.040148024232941,0.969427955456544,,0.578837697268421,0.300317131880304,,0.032852374365334,0.96732945880763,,0.056152418724549,0.939122759018011,
Os03g0674600,NA,None,-0.062319896168698,0.983927991569549,,0.569659870490525,0.4843187657728,,0.718038110493455,0.268691682283345,,1.13585041831356,0.028960214523191,Up,1.02741285099994,0.054677534884262,,-1.46350105500965,0.02004238281766,Down
Os03g0676400,['not assigned.unknown'],LOC_Os03g47280,0.691076419393249,NA,,0.678133112705967,NA,,0.719843060448817,0.758123730659693,,0.636006839262397,0.757780295337918,,1.05681258159316,0.544747839305304,,0.831221776874217,0.637177401895632,
Os03g0678400,['protein.degradation.ubiquitin.E3.RING'],LOC_Os03g47500,-0.219563265963002,0.791670555436035,,-0.08569463869464,0.897308293839304,,-0.149982803114758,0.7667934152425,,-0.142109260868967,0.743964539357549,,0.182496433393709,0.641220210059553,,0.23484565491652,0.507095904026832,
Os03g0678800,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os03g47530,1.39471983266135,NA,,1.70490038191451,NA,,0.174964347070724,NA,,1.26131515686066,NA,,2.70619345226379,NA,,-0.942310829084078,0.479410500631202,
Os03g0679100,['protein.targeting.secretory pathway.vacuole'],LOC_Os03g47560,-0.039351859793493,0.990902701500041,,-0.203588505011902,0.893991836328159,,-0.113353109349635,0.935046386071183,,-1.02402768046496,0.224705768896302,,-0.638506450178587,0.471396518442558,,0.248035871359593,NA,
Os03g0680800,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os03g47740,0.357236091474261,0.40325952394901,,0.328616860519849,0.363138678410265,,0.281895281222278,0.41589650442543,,0.190928444564471,0.576374846926392,,0.347948735562481,0.216987771781753,,0.519349522257439,0.043120853488123,
Os03g0681201,['development.unspecified'],LOC_Os03g47754,-0.454658335238495,0.804748262052864,,0.2110346502756,0.874286309775835,,0.060787517224711,0.963954232454014,,0.20822319953215,0.826435283561032,,0.054118489761328,0.956803082870783,,0.242037006049085,0.771976932073331,
Os03g0683700,['not assigned.unknown'],LOC_Os03g47930,0.077315373263544,0.93786344518715,,-0.420257662933674,0.133142656426759,,-0.869605562554086,8.36E-05,,-0.970670387773126,7.00E-06,,-1.01887485283022,3.67E-06,Down,-0.498675589481446,0.030731566797177,
Os03g0683900,['protein.degradation.ubiquitin.E3.HECT'],LOC_Os03g47960,-0.420316235558074,0.911940124788463,,0.507081378445115,0.781162425976397,,0.239465207714382,0.894594089862963,,0.169445849211436,0.912746886014613,,0.905005418774079,0.410014627164655,,0.461062144196812,0.7062565832902,
Os03g0684500,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os03g48010,-0.473949441019342,0.844253951930239,,-0.497059745277589,0.728012037460977,,0.015486601885294,0.991546905532782,,0.04499073654659,0.97085185440873,,0.856067320642031,0.293536292967366,,0.940115793425009,0.222763057582013,
Os03g0684700,['not assigned.unknown'],LOC_Os03g48030,-2.06916136382179,2.75E-05,Down,-3.09895085492682,0.012882252655931,Down,-3.61179591440564,0.00181524095002,Down,0.468007448853143,0.802913687325916,,-4.11515405776625,0.010875705780339,Down,-3.12031270275582,0.051061710633368,
Os03g0685000,['misc. other Ferredoxins and Rieske domain'],LOC_Os03g48040,-1.70768797388205,0.098848023117978,,1.0150578697633,0.031475874606207,Up,0.633677856095709,0.230579903146664,,-1.3718977947325,0.205688385542439,,-1.0821754760354,0.325782914178785,,2.02604917726081,NA,
Os03g0685300,['nucleotide metabolism.synthesis.unspecified'],LOC_Os03g48060,-0.723149913447499,0.46299998454861,,-1.8109965457337,0.003161530373154,Down,-1.61251458767239,0.006399730241591,Down,-3.64380295638932,NA,,-1.0126076419306,NA,,1.12168910084076,0.002044584654459,Up
Os03g0685500,['not assigned.unknown'],LOC_Os03g48080,0.146758413704373,0.866655438847328,,-0.540869241426288,0.07058686374931,,-0.995717492877738,5.23E-05,,-1.58913119185349,9.51E-12,Down,-1.73605248403667,3.34E-13,Down,-2.87735740497155,0.000279955763647,Down
Os03g0685600,['development.unspecified'],LOC_Os03g48090,-0.768940008184222,0.136923515490213,,-0.658502538261823,0.185495257508666,,-0.685979782829894,0.130749549873149,,-0.479504334146636,0.293278558312019,,-1.01538139271476,0.01145593546819,Down,-0.261125155121024,0.586159036390764,
Os03g0685700,NA,None,-0.404425477619573,0.514456021082039,,0.415138081349668,0.368513237339326,,0.628857787033907,0.080662881487756,,0.694155659551777,0.036019123156874,,0.836943598368531,0.007972210352894,,1.03285590370377,0.000641229374105,Up
Os03g0685800,['not assigned.unknown'],LOC_Os03g48104,-0.139715943510499,0.943343183578911,,0.170664330208532,0.855434243055628,,0.469650482771355,0.421841800723276,,0.582168436845658,0.236535841059999,,0.976118577401174,0.022121443897087,,0.885048428302495,0.038235724772738,
Os03g0686300,['cell.organisation'],LOC_Os03g48140,-0.075668565642195,0.959927121620574,,-0.199108794887681,0.733920947343266,,-0.189117607123186,0.710453963735774,,-0.267294191250182,0.513393784751014,,-0.173147128962296,0.682494005225849,,-0.144641003497882,0.727374664797728,
Os03g0686500,['not assigned.unknown'],LOC_Os03g48150,0.794007116893945,0.123980748069537,,0.411287811695217,0.524805265698832,,0.373684354866089,0.520051402318797,,0.373316795091314,0.468050407966612,,0.228389627382741,0.682814622674762,,0.468615251410801,0.303667408650558,
Os03g0686700,NA,None,0.009743869447027,0.997838452343757,,1.32869060927888,0.202562104555466,,0.804244064178802,0.497291840902255,,-1.38717241139082,0.004006584286282,Down,-1.66592942936293,0.000548188692231,Down,-1.03014304848666,NA,
Os03g0688300,['signalling.calcium'],LOC_Os03g48270,0.826123695127459,0.581125130847356,,-0.422019180382932,0.78647331594113,,-0.385682751338745,0.772473341853598,,-0.781277616539337,0.439211520698089,,-0.885959775318216,0.360863099636603,,-0.879762259367121,0.343858551506353,
Os03g0689688,NA,None,-0.731570560040458,0.564359182456579,,-0.216456956417688,0.871100810748996,,-0.032949351965521,0.980844971552657,,-0.265614274473035,0.77296762807335,,-0.044139712156914,0.964710289670984,,0.324848365939767,0.673678539539947,
Os03g0689833,NA,LOC_Os03g48370,-0.578356120973754,0.705411405728541,,-0.447577220387265,0.700690925387639,,-0.171602941544172,0.885436578995722,,-0.278989508967621,0.764705080359815,,-0.14512373937351,0.879237616049093,,0.481981673838009,0.511647929768424,
Os03g0689866,['stress.biotic.PR-proteins'],LOC_Os03g48370,-0.896595412174889,0.419220391526652,,-0.617137753697043,0.558403625833766,,-0.453037793868059,0.643234627835945,,-0.637479491411479,0.426549733047251,,-0.028233407973461,0.977973004952499,,0.108028473026964,0.905483184111615,
Os03g0689900,['not assigned.unknown'],LOC_Os03g48380,0.560731331289906,0.225858872000501,,1.02679496046672,0.00142217687309,Up,1.25866479055945,2.80E-05,Up,-1.92710336743692,0.165290531801109,,-0.371141170131135,NA,,-1.95038864912762,0.254803574722267,
Os03g0690000,['not assigned.unknown'],LOC_Os03g48390,0.216952125103686,0.889348905278049,,-0.231484982719088,0.794781191187625,,0.223138395968912,0.761333297693114,,-0.546391366371682,0.306958382310282,,-0.890590998131455,0.069533448412426,,-0.394759198556384,0.458986054899882,
Os03g0690500,['hormone metabolism.ethylene.synthesis-degradation'],LOC_Os03g48430,0.025882209106036,0.992002384741681,,-0.142820365678498,0.904670623210152,,-0.506350803035001,0.50542929736994,,-0.382055025475056,0.593779195870749,,0.725813532432709,0.202672778720152,,0.21901039165742,0.753335030173048,
Os03g0691400,['not assigned.unknown'],LOC_Os03g48480,-0.280906516499526,0.88128522207784,,-0.574640596950127,0.49773128403597,,-0.070551715457723,0.949030481698631,,-0.476878679054706,0.489204648936201,,0.370126183274012,0.582832471599692,,0.56057331670566,0.341124188342565,
Os03g0691500,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os03g48490,0.897305760338119,0.466168154854636,,0.349673005086866,0.80306756409146,,-0.513324846653574,0.643301197601928,,-0.923913455032542,0.283832687782105,,-2.35672431652654,0.004094951723366,Down,-1.99981897573738,0.010908411092058,Down
Os03g0691800,['cell.organisation'],LOC_Os03g48540,-0.430024399949522,0.212456630386944,,-0.411736708062838,0.181047431308382,,-0.30876912096012,0.326642082407817,,-0.559718069162636,0.024532163763069,,-0.810841933171158,0.000590875227283,,-0.149452623097037,0.627066606281852,
