path,gene
path:dosa01100,Os12g0262700
path:dosa01100,Os12g0263000
path:dosa01100,Os12g0263200
path:dosa01100,Os12g0264500
path:dosa01100,Os12g0265100
path:dosa01100,Os12g0274700
path:dosa01100,Os12g0287300
path:dosa01100,Os12g0290150
path:dosa01100,Os12g0291100
path:dosa01100,Os12g0291400
path:dosa01100,Os12g0292400
path:dosa01100,Os12g0405200
path:dosa01100,Os12g0407500
path:dosa01100,Os12g0409000
path:dosa01100,Os12g0420100
path:dosa01100,Os12g0423142
path:dosa01100,Os12g0434400
path:dosa01100,Os12g0435200
path:dosa01100,Os12g0442800
path:dosa01100,Os12g0443500
path:dosa01100,Os12g0443600
path:dosa01100,Os12g0446900
path:dosa01100,Os12g0482700
path:dosa01100,Os12g0498700
path:dosa01100,Os12g0502400
path:dosa01100,Os12g0507000
path:dosa01100,Os12g0512000
path:dosa01100,Os12g0512800
path:dosa01100,Os12g0515600
path:dosa01100,Os12g0520200
path:dosa01100,Os12g0530100
path:dosa01100,Os12g0541000
path:dosa01100,Os12g0543600
path:dosa01100,Os12g0548300
path:dosa01100,Os12g0555600
path:dosa01100,Os12g0556600
path:dosa01100,Os12g0559200
path:dosa01100,Os12g0562400
path:dosa01100,Os12g0563000
path:dosa01100,Os12g0563700
path:dosa01100,Os12g0566300
path:dosa01100,Os12g0576900
path:dosa01100,Os12g0578200
path:dosa01100,Os12g0578400
path:dosa01100,Os12g0583000
path:dosa01100,Os12g0589100
path:dosa01100,Os12g0592400
path:dosa01100,Os12g0596000
path:dosa01100,Os12g0596900
path:dosa01100,Os12g0597500
path:dosa01100,Os12g0600400
path:dosa01100,Os12g0605800
path:dosa01100,Os12g0607000
path:dosa01100,Os12g0608600
path:dosa01100,Os12g0611900
path:dosa01100,Os12g0612100
path:dosa01100,Os12g0615400
path:dosa01100,Os12g0616900
path:dosa01100,Os12g0623900
path:dosa01100,Os12g0624000
path:dosa01100,Os12g0625000
path:dosa01100,Os12g0626400
path:dosa01100,Os12g0632700
path:dosa01100,Os12g0633000
path:dosa01100,Os12g0638700
path:dosa01110,Os01g0102000
path:dosa01110,Os01g0103600
path:dosa01110,Os01g0106900
path:dosa01110,Os01g0110400
path:dosa01110,Os01g0118000
path:dosa01110,Os01g0127900
path:dosa01110,Os01g0134500
path:dosa01110,Os01g0139600
path:dosa01110,Os01g0147900
path:dosa01110,Os01g0150000
path:dosa01110,Os01g0150200
path:dosa01110,Os01g0150400
path:dosa01110,Os01g0150500
path:dosa01110,Os01g0150800
path:dosa01110,Os01g0159400
path:dosa01110,Os01g0160100
path:dosa01110,Os01g0172400
path:dosa01110,Os01g0172600
path:dosa01110,Os01g0175850
path:dosa01110,Os01g0177400
path:dosa01110,Os01g0190400
path:dosa01110,Os01g0191700
path:dosa01110,Os01g0192900
path:dosa01110,Os01g0196600
path:dosa01110,Os01g0197100
path:dosa01110,Os01g0199900
path:dosa01110,Os01g0205900
path:dosa01110,Os01g0209700
path:dosa01110,Os01g0210900
path:dosa01110,Os01g0211000
path:dosa01110,Os01g0211200
path:dosa01110,Os01g0211600
path:dosa01110,Os01g0225500
path:dosa01110,Os01g0227100
path:dosa01110,Os01g0232700
path:dosa01110,Os01g0236800
path:dosa01110,Os01g0248400
path:dosa01110,Os01g0248701
path:dosa01110,Os01g0263000
path:dosa01110,Os01g0263300
path:dosa01110,Os01g0264100
path:dosa01110,Os01g0265000
path:dosa01110,Os01g0269000
path:dosa01110,Os01g0270300
path:dosa01110,Os01g0271200
path:dosa01110,Os01g0276100
path:dosa01110,Os01g0276500
path:dosa01110,Os01g0276700
path:dosa01110,Os01g0279100
path:dosa01110,Os01g0283600
path:dosa01110,Os01g0283700
path:dosa01110,Os01g0286600
path:dosa01110,Os01g0293000
path:dosa01110,Os01g0293900
path:dosa01110,Os01g0294700
path:dosa01110,Os01g0299300
path:dosa01110,Os01g0300200
path:dosa01110,Os01g0314100
path:dosa01110,Os01g0323600
path:dosa01110,Os01g0326000
path:dosa01110,Os01g0326300
path:dosa01110,Os01g0327100
path:dosa01110,Os01g0327400
path:dosa01110,Os01g0328700
path:dosa01110,Os01g0329000
path:dosa01110,Os01g0332200
path:dosa01110,Os01g0337900
path:dosa01110,Os01g0348600
path:dosa01110,Os01g0354200
path:dosa01110,Os01g0370000
path:dosa01110,Os01g0372500
path:dosa01110,Os01g0375200
path:dosa01110,Os01g0375500
path:dosa01110,Os01g0376700
path:dosa01110,Os01g0508000
path:dosa01110,Os01g0527700
path:dosa01110,Os01g0529800
path:dosa01110,Os01g0543100
path:dosa01110,Os01g0566500
path:dosa01110,Os01g0580500
path:dosa01110,Os01g0581300
path:dosa01110,Os01g0622300
path:dosa01110,Os01g0631200
path:dosa01110,Os01g0631400
path:dosa01110,Os01g0633100
path:dosa01110,Os01g0633500
path:dosa01110,Os01g0642000
path:dosa01110,Os01g0649100
path:dosa01110,Os01g0652600
path:dosa01110,Os01g0654500
path:dosa01110,Os01g0658700
path:dosa01110,Os01g0660300
path:dosa01110,Os01g0662700
path:dosa01110,Os01g0666000
path:dosa01110,Os01g0682500
path:dosa01110,Os01g0683550
path:dosa01110,Os01g0688200
path:dosa01110,Os01g0688300
path:dosa01110,Os01g0693300
path:dosa01110,Os01g0693800
path:dosa01110,Os01g0695300
path:dosa01110,Os01g0703400
path:dosa01110,Os01g0709400
path:dosa01110,Os01g0712800
path:dosa01110,Os01g0720600
path:dosa01110,Os01g0722700
path:dosa01110,Os01g0730300
path:dosa01110,Os01g0735900
path:dosa01110,Os01g0742500
path:dosa01110,Os01g0746400
path:dosa01110,Os01g0749400
path:dosa01110,Os01g0757200
path:dosa01110,Os01g0757900
path:dosa01110,Os01g0758400
path:dosa01110,Os01g0760600
path:dosa01110,Os01g0762000
path:dosa01110,Os01g0764400
path:dosa01110,Os01g0764600
path:dosa01110,Os01g0771900
path:dosa01110,Os01g0772900
path:dosa01110,Os01g0782500
path:dosa01110,Os01g0783200
path:dosa01110,Os01g0784800
path:dosa01110,Os01g0787000
path:dosa01110,Os01g0791033
path:dosa01110,Os01g0793300
path:dosa01110,Os01g0800266
path:dosa01110,Os01g0801600
path:dosa01110,Os01g0802100
path:dosa01110,Os01g0817700
path:dosa01110,Os01g0829800
path:dosa01110,Os01g0832000
path:dosa01110,Os01g0841600
path:dosa01110,Os01g0847200
path:dosa01110,Os01g0847600
path:dosa01110,Os01g0847700
path:dosa01110,Os01g0848200
path:dosa01110,Os01g0851600
path:dosa01110,Os01g0851700
path:dosa01110,Os01g0855000
path:dosa01110,Os01g0857200
path:dosa01110,Os01g0866400
path:dosa01110,Os01g0871300
path:dosa01110,Os01g0874900
path:dosa01110,Os01g0887100
path:dosa01110,Os01g0888500
path:dosa01110,Os01g0894300
path:dosa01110,Os01g0897600
path:dosa01110,Os01g0901600
path:dosa01110,Os01g0905800
path:dosa01110,Os01g0919400
path:dosa01110,Os01g0926300
path:dosa01110,Os01g0927900
path:dosa01110,Os01g0930800
path:dosa01110,Os01g0930900
path:dosa01110,Os01g0931000
path:dosa01110,Os01g0939600
path:dosa01110,Os01g0940100
path:dosa01110,Os01g0948400
path:dosa01110,Os01g0949400
path:dosa01110,Os01g0955000
path:dosa01110,Os01g0959800
path:dosa01110,Os01g0962700
path:dosa01110,Os01g0963000
path:dosa01110,Os01g0968700
path:dosa01110,Os01g0971600
path:dosa01110,Os01g0976600
path:dosa01110,Os01g0978100
path:dosa01110,Os02g0101500
path:dosa01110,Os02g0104700
path:dosa01110,Os02g0105200
path:dosa01110,Os02g0105400
path:dosa01110,Os02g0107200
path:dosa01110,Os02g0109100
path:dosa01110,Os02g0110200
path:dosa01110,Os02g0113200
path:dosa01110,Os02g0115700
path:dosa01110,Os02g0117700
path:dosa01110,Os02g0119800
path:dosa01110,Os02g0120200
path:dosa01110,Os02g0121000
path:dosa01110,Os02g0121700
path:dosa01110,Os02g0121800
path:dosa01110,Os02g0125100
path:dosa01110,Os02g0127700
path:dosa01110,Os02g0129600
path:dosa01110,Os02g0131400
path:dosa01110,Os02g0139700
path:dosa01110,Os02g0143100
path:dosa01110,Os02g0152400
path:dosa01110,Os02g0161800
path:dosa01110,Os02g0168800
path:dosa01110,Os02g0169300
path:dosa01110,Os02g0169700
path:dosa01110,Os02g0169900
path:dosa01110,Os02g0170100
path:dosa01110,Os02g0171100
path:dosa01110,Os02g0176900
path:dosa01110,Os02g0177600
path:dosa01110,Os02g0180500
path:dosa01110,Os02g0180700
path:dosa01110,Os02g0184400
path:dosa01110,Os02g0187800
path:dosa01110,Os02g0190600
path:dosa01110,Os02g0194100
path:dosa01110,Os02g0194700
path:dosa01110,Os02g0197700
path:dosa01110,Os02g0205500
path:dosa01110,Os02g0207900
path:dosa01110,Os02g0218700
path:dosa01110,Os02g0218800
path:dosa01110,Os02g0232400
path:dosa01110,Os02g0236000
path:dosa01110,Os02g0236600
path:dosa01110,Os02g0236800
path:dosa01110,Os02g0237000
path:dosa01110,Os02g0240100
path:dosa01110,Os02g0240300
path:dosa01110,Os02g0266000
path:dosa01110,Os02g0274100
path:dosa01110,Os02g0276500
path:dosa01110,Os02g0278700
path:dosa01110,Os02g0296800
path:dosa01110,Os02g0302200
path:dosa01110,Os02g0302700
path:dosa01110,Os02g0323600
path:dosa01110,Os02g0436400
path:dosa01110,Os02g0440000
path:dosa01110,Os02g0465400
path:dosa01110,Os02g0467000
path:dosa01110,Os02g0467600
path:dosa01110,Os02g0473000
path:dosa01110,Os02g0482400
path:dosa01110,Os02g0503500
path:dosa01110,Os02g0514700
path:dosa01110,Os02g0525900
path:dosa01110,Os02g0534400
path:dosa01110,Os02g0541325
path:dosa01110,Os02g0559400
path:dosa01110,Os02g0569400
path:dosa01110,Os02g0569900
path:dosa01110,Os02g0570400
path:dosa01110,Os02g0570500
path:dosa01110,Os02g0570700
path:dosa01110,Os02g0571100
path:dosa01110,Os02g0571300
path:dosa01110,Os02g0571800
path:dosa01110,Os02g0571900
path:dosa01110,Os02g0572400
path:dosa01110,Os02g0575800
path:dosa01110,Os02g0593100
path:dosa01110,Os02g0595500
path:dosa01110,Os02g0600400
path:dosa01110,Os02g0601300
path:dosa01110,Os02g0603800
path:dosa01110,Os02g0608600
path:dosa01110,Os02g0611800
path:dosa01110,Os02g0612100
path:dosa01110,Os02g0621300
path:dosa01110,Os02g0621700
path:dosa01110,Os02g0626100
path:dosa01110,Os02g0626400
path:dosa01110,Os02g0626600
path:dosa01110,Os02g0627100
path:dosa01110,Os02g0630300
path:dosa01110,Os02g0635000
path:dosa01110,Os02g0635200
path:dosa01110,Os02g0637700
path:dosa01110,Os02g0640600
path:dosa01110,Os02g0646500
path:dosa01110,Os02g0647900
path:dosa01110,Os02g0655300
path:dosa01110,Os02g0657600
path:dosa01110,Os02g0661100
path:dosa01110,Os02g0668100
path:dosa01110,Os02g0676000
path:dosa01110,Os02g0678400
path:dosa01110,Os02g0680400
path:dosa01110,Os02g0680600
path:dosa01110,Os02g0690800
path:dosa01110,Os02g0697400
path:dosa01110,Os02g0701600
path:dosa01110,Os02g0704000
path:dosa01110,Os02g0704800
path:dosa01110,Os02g0709200
path:dosa01110,Os02g0713900
path:dosa01110,Os02g0714200
path:dosa01110,Os02g0731900
path:dosa01110,Os02g0739600
path:dosa01110,Os02g0741200
path:dosa01110,Os02g0744700
path:dosa01110,Os02g0744900
path:dosa01110,Os02g0749300
path:dosa01110,Os02g0751800
path:dosa01110,Os02g0753000
path:dosa01110,Os02g0765400
path:dosa01110,Os02g0765600
path:dosa01110,Os02g0767300
path:dosa01110,Os02g0771600
path:dosa01110,Os02g0787800
path:dosa01110,Os02g0797500
path:dosa01110,Os02g0808800
path:dosa01110,Os02g0811400
path:dosa01110,Os02g0811600
path:dosa01110,Os02g0811800
path:dosa01110,Os02g0812000
path:dosa01110,Os02g0813600
path:dosa01110,Os02g0814200
path:dosa01110,Os02g0815500
path:dosa01110,Os02g0817700
path:dosa01110,Os02g0817900
path:dosa01110,Os02g0831500
path:dosa01110,Os02g0831800
path:dosa01110,Os02g0833900
path:dosa01110,Os03g0100040
path:dosa01110,Os03g0101900
path:dosa01110,Os03g0106400
path:dosa01110,Os03g0108500
path:dosa01110,Os03g0112900
path:dosa01110,Os03g0117200
path:dosa01110,Os03g0118800
path:dosa01110,Os03g0119100
path:dosa01110,Os03g0121200
path:dosa01110,Os03g0121300
path:dosa01110,Os03g0125100
path:dosa01110,Os03g0126000
path:dosa01110,Os03g0130400
path:dosa01110,Os03g0131200
path:dosa01110,Os03g0132000
path:dosa01110,Os03g0133900
path:dosa01110,Os03g0134300
path:dosa01110,Os03g0136200
path:dosa01110,Os03g0136900
path:dosa01110,Os03g0141200
path:dosa01110,Os03g0146400
path:dosa01110,Os03g0152300
path:dosa01110,Os03g0152400
path:dosa01110,Os03g0157900
path:dosa01110,Os03g0162650
path:dosa01110,Os03g0162800
path:dosa01110,Os03g0169100
path:dosa01110,Os03g0171900
path:dosa01110,Os03g0179900
path:dosa01110,Os03g0181500
path:dosa01110,Os03g0184000
path:dosa01110,Os03g0184550
path:dosa01110,Os03g0185000
path:dosa01110,Os03g0186100
path:dosa01110,Os03g0189400
path:dosa01110,Os03g0189600
path:dosa01110,Os03g0190100
path:dosa01110,Os03g0192700
path:dosa01110,Os03g0196600
path:dosa01110,Os03g0197000
path:dosa01110,Os03g0208900
path:dosa01110,Os03g0212800
path:dosa01110,Os03g0215800
path:dosa01110,Os03g0220100
path:dosa01110,Os03g0221200
path:dosa01110,Os03g0224300
path:dosa01110,Os03g0225900
path:dosa01110,Os03g0227700
path:dosa01110,Os03g0231600
path:dosa01110,Os03g0231700
path:dosa01110,Os03g0231800
path:dosa01110,Os03g0234500
path:dosa01110,Os03g0234900
path:dosa01110,Os03g0235000
path:dosa01110,Os03g0236200
path:dosa01110,Os03g0245100
path:dosa01110,Os03g0245700
path:dosa01110,Os03g0248600
path:dosa01110,Os03g0253100
path:dosa01110,Os03g0254800
path:dosa01110,Os03g0255500
path:dosa01110,Os03g0256400
path:dosa01110,Os03g0259400
path:dosa01110,Os03g0264400
path:dosa01110,Os03g0266200
path:dosa01110,Os03g0267300
path:dosa01110,Os03g0268400
path:dosa01110,Os03g0268900
path:dosa01110,Os03g0269000
path:dosa01110,Os03g0269100
path:dosa01110,Os03g0279400
path:dosa01110,Os03g0286200
path:dosa01110,Os03g0291500
path:dosa01110,Os03g0293500
path:dosa01110,Os03g0297400
path:dosa01110,Os03g0299900
path:dosa01110,Os03g0305000
path:dosa01110,Os03g0305100
path:dosa01110,Os03g0305500
path:dosa01110,Os03g0310400
path:dosa01110,Os03g0313600
path:dosa01110,Os03g0318500
path:dosa01110,Os03g0325000
path:dosa01110,Os03g0330200
path:dosa01110,Os03g0337600
path:dosa01110,Os03g0337900
path:dosa01110,Os03g0338000
path:dosa01110,Os03g0339300
path:dosa01110,Os03g0339400
path:dosa01110,Os03g0340001
path:dosa01110,Os03g0340500
path:dosa01110,Os03g0351200
path:dosa01110,Os03g0356900
path:dosa01110,Os03g0358800
path:dosa01110,Os03g0358900
path:dosa01110,Os03g0367101
path:dosa01110,Os03g0368000
path:dosa01110,Os03g0368300
path:dosa01110,Os03g0368900
path:dosa01110,Os03g0369000
path:dosa01110,Os03g0369600
path:dosa01110,Os03g0376100
path:dosa01110,Os03g0381000
path:dosa01110,Os03g0382100
path:dosa01110,Os03g0383600
path:dosa01110,Os03g0386500
path:dosa01110,Os03g0389700
path:dosa01110,Os03g0391400
path:dosa01110,Os03g0401300
path:dosa01110,Os03g0404800
path:dosa01110,Os03g0405000
path:dosa01110,Os03g0412800
path:dosa01110,Os03g0416500
path:dosa01110,Os03g0425300
path:dosa01110,Os03g0429800
path:dosa01110,Os03g0431200
path:dosa01110,Os03g0434800
path:dosa01110,Os03g0438100
path:dosa01110,Os03g0563300
path:dosa01110,Os03g0563600
path:dosa01110,Os03g0587000
path:dosa01110,Os03g0597600
path:dosa01110,Os03g0602300
path:dosa01110,Os03g0617900
path:dosa01110,Os03g0645100
path:dosa01110,Os03g0645900
path:dosa01110,Os03g0648900
path:dosa01110,Os03g0654600
path:dosa01110,Os03g0655700
path:dosa01110,Os03g0672300
path:dosa01110,Os03g0691400
path:dosa01110,Os03g0703000
path:dosa01110,Os03g0703100
path:dosa01110,Os03g0708000
path:dosa01110,Os03g0712700
path:dosa01110,Os03g0713000
path:dosa01110,Os03g0718000
path:dosa01110,Os03g0720300
path:dosa01110,Os03g0727600
path:dosa01110,Os03g0731900
path:dosa01110,Os03g0732000
path:dosa01110,Os03g0735000
path:dosa01110,Os03g0737701
path:dosa01110,Os03g0738400
path:dosa01110,Os03g0743900
path:dosa01110,Os03g0747800
path:dosa01110,Os03g0748100
path:dosa01110,Os03g0748500
path:dosa01110,Os03g0749100
path:dosa01110,Os03g0749300
path:dosa01110,Os03g0749500
path:dosa01110,Os03g0758100
path:dosa01110,Os03g0760700
path:dosa01110,Os03g0762300
path:dosa01110,Os03g0762400
path:dosa01110,Os03g0767000
path:dosa01110,Os03g0773800
path:dosa01110,Os03g0776000
path:dosa01110,Os03g0780500
path:dosa01110,Os03g0781400
path:dosa01110,Os03g0786100
path:dosa01110,Os03g0797000
path:dosa01110,Os03g0801700
path:dosa01110,Os03g0805100
path:dosa01110,Os03g0807600
path:dosa01110,Os03g0810100
path:dosa01110,Os03g0810800
path:dosa01110,Os03g0810900
path:dosa01110,Os03g0811100
path:dosa01110,Os03g0819600
path:dosa01110,Os03g0826500
path:dosa01110,Os03g0826600
path:dosa01110,Os03g0831500
path:dosa01110,Os03g0839100
path:dosa01110,Os03g0850400
path:dosa01110,Os03g0851800
path:dosa01110,Os03g0852800
path:dosa01110,Os03g0856700
path:dosa01110,Os04g0101400
path:dosa01110,Os04g0106300
path:dosa01110,Os04g0106400
path:dosa01110,Os04g0107200
path:dosa01110,Os04g0107300
path:dosa01110,Os04g0107500
path:dosa01110,Os04g0116600
path:dosa01110,Os04g0116800
path:dosa01110,Os04g0119400
path:dosa01110,Os04g0136200
path:dosa01110,Os04g0165700
path:dosa01110,Os04g0171600
path:dosa01110,Os04g0171800
path:dosa01110,Os04g0178400
path:dosa01110,Os04g0179200
path:dosa01110,Os04g0179700
path:dosa01110,Os04g0180400
path:dosa01110,Os04g0224900
path:dosa01110,Os04g0229100
path:dosa01110,Os04g0249500
path:dosa01110,Os04g0254000
path:dosa01110,Os04g0266900
path:dosa01110,Os04g0269100
path:dosa01110,Os04g0271200
path:dosa01110,Os04g0306400
path:dosa01110,Os04g0309600
path:dosa01110,Os04g0320100
path:dosa01110,Os04g0358000
path:dosa01110,Os04g0359100
path:dosa01110,Os04g0359700
path:dosa01110,Os04g0376300
path:dosa01110,Os04g0379700
path:dosa01110,Os04g0389800
path:dosa01110,Os04g0390000
path:dosa01110,Os04g0394200
path:dosa01110,Os04g0404800
path:dosa01110,Os04g0406600
path:dosa01110,Os04g0413200
path:dosa01110,Os04g0413500
path:dosa01110,Os04g0423800
path:dosa01110,Os04g0447100
path:dosa01110,Os04g0447400
path:dosa01110,Os04g0447800
path:dosa01110,Os04g0448900
path:dosa01110,Os04g0458300
path:dosa01110,Os04g0458600
path:dosa01110,Os04g0463500
path:dosa01110,Os04g0465100
path:dosa01110,Os04g0467700
path:dosa01110,Os04g0469500
path:dosa01110,Os04g0469800
path:dosa01110,Os04g0474900
path:dosa01110,Os04g0476100
path:dosa01110,Os04g0479200
path:dosa01110,Os04g0483500
path:dosa01110,Os04g0485300
path:dosa01110,Os04g0486600
path:dosa01110,Os04g0486950
path:dosa01110,Os04g0490100
path:dosa01110,Os04g0490800
path:dosa01110,Os04g0497400
path:dosa01110,Os04g0498700
path:dosa01110,Os04g0500700
path:dosa01110,Os04g0507800
path:dosa01110,Os04g0508200
path:dosa01110,Os04g0513100
path:dosa01110,Os04g0513400
path:dosa01110,Os04g0513700
path:dosa01110,Os04g0513900
path:dosa01110,Os04g0516600
path:dosa01110,Os04g0517600
path:dosa01110,Os04g0518100
path:dosa01110,Os04g0518400
path:dosa01110,Os04g0522500
path:dosa01110,Os04g0531750
path:dosa01110,Os04g0531900
path:dosa01110,Os04g0532100
path:dosa01110,Os04g0532400
path:dosa01110,Os04g0535600
path:dosa01110,Os04g0540600
path:dosa01110,Os04g0550500
path:dosa01110,Os04g0550600
path:dosa01110,Os04g0551200
path:dosa01110,Os04g0554000
path:dosa01110,Os04g0557000
path:dosa01110,Os04g0558400
path:dosa01110,Os04g0559400
path:dosa01110,Os04g0574800
path:dosa01110,Os04g0578000
path:dosa01110,Os04g0578400
path:dosa01110,Os04g0603000
path:dosa01110,Os04g0610800
path:dosa01110,Os04g0611800
path:dosa01110,Os04g0615100
path:dosa01110,Os04g0617800
path:dosa01110,Os04g0623500
path:dosa01110,Os04g0623800
path:dosa01110,Os04g0624500
path:dosa01110,Os04g0624600
path:dosa01110,Os04g0630100
path:dosa01110,Os04g0630300
path:dosa01110,Os04g0630400
path:dosa01110,Os04g0630600
path:dosa01110,Os04g0630800
path:dosa01110,Os04g0630900
path:dosa01110,Os04g0631000
path:dosa01110,Os04g0634700
path:dosa01110,Os04g0640600
path:dosa01110,Os04g0650700
path:dosa01110,Os04g0650800
path:dosa01110,Os04g0651000
path:dosa01110,Os04g0656800
path:dosa01110,Os04g0657100
path:dosa01110,Os04g0662600
path:dosa01110,Os04g0671100
path:dosa01110,Os04g0677500
path:dosa01110,Os04g0678700
path:dosa01110,Os04g0682300
path:dosa01110,Os04g0688100
path:dosa01110,Os04g0688200
path:dosa01110,Os04g0688300
path:dosa01110,Os04g0688500
path:dosa01110,Os04g0688600
path:dosa01110,Os04g0689000
path:dosa01110,Os04g0692600
path:dosa01110,Os05g0102000
path:dosa01110,Os05g0104650
path:dosa01110,Os05g0116800
path:dosa01110,Os05g0129100
path:dosa01110,Os05g0134400
path:dosa01110,Os05g0134800
path:dosa01110,Os05g0135000
path:dosa01110,Os05g0135200
path:dosa01110,Os05g0135500
path:dosa01110,Os05g0135700
path:dosa01110,Os05g0137700
path:dosa01110,Os05g0149300
path:dosa01110,Os05g0149400
path:dosa01110,Os05g0155000
path:dosa01110,Os05g0156700
path:dosa01110,Os05g0162000
path:dosa01110,Os05g0163700
path:dosa01110,Os05g0171000
path:dosa01110,Os05g0178100
path:dosa01110,Os05g0182201
path:dosa01110,Os05g0187100
path:dosa01110,Os05g0194900
path:dosa01110,Os05g0196600
path:dosa01110,Os05g0203400
path:dosa01110,Os05g0208550
path:dosa01110,Os05g0211100
path:dosa01110,Os05g0270800
path:dosa01110,Os05g0280500
path:dosa01110,Os05g0304600
path:dosa01110,Os05g0311801
path:dosa01110,Os05g0319200
path:dosa01110,Os05g0320700
path:dosa01110,Os05g0349200
path:dosa01110,Os05g0349700
path:dosa01110,Os05g0357700
path:dosa01110,Os05g0361200
path:dosa01110,Os05g0362100
path:dosa01110,Os05g0363100
path:dosa01110,Os05g0365600
path:dosa01110,Os05g0366000
path:dosa01110,Os05g0366600
path:dosa01110,Os05g0375100
path:dosa01110,Os05g0393700
path:dosa01110,Os05g0402700
path:dosa01110,Os05g0405000
path:dosa01110,Os05g0413400
path:dosa01110,Os05g0415800
path:dosa01110,Os05g0416400
path:dosa01110,Os05g0427400
path:dosa01110,Os05g0429000
path:dosa01110,Os05g0430800
path:dosa01110,Os05g0448300
path:dosa01110,Os05g0449600
path:dosa01110,Os05g0455500
path:dosa01110,Os05g0456200
path:dosa01110,Os05g0456300
path:dosa01110,Os05g0457800
path:dosa01110,Os05g0460600
path:dosa01110,Os05g0460800
path:dosa01110,Os05g0462400
path:dosa01110,Os05g0469600
path:dosa01110,Os05g0469800
path:dosa01110,Os05g0474600
path:dosa01110,Os05g0475400
path:dosa01110,Os05g0482700
path:dosa01110,Os05g0494000
path:dosa01110,Os05g0495700
path:dosa01110,Os05g0496200
path:dosa01110,Os05g0499300
path:dosa01110,Os05g0499400
path:dosa01110,Os05g0501300
path:dosa01110,Os05g0502200
path:dosa01110,Os05g0514600
path:dosa01110,Os05g0517200
path:dosa01110,Os05g0522500
path:dosa01110,Os05g0524400
path:dosa01110,Os05g0526800
path:dosa01110,Os05g0526900
path:dosa01110,Os05g0533500
path:dosa01110,Os05g0533600
path:dosa01110,Os05g0543400
path:dosa01110,Os05g0549700
path:dosa01110,Os05g0549900
path:dosa01110,Os05g0551700
path:dosa01110,Os05g0554400
path:dosa01110,Os05g0555600
path:dosa01110,Os05g0558400
path:dosa01110,Os05g0560900
path:dosa01110,Os05g0568000
path:dosa01110,Os05g0573200
path:dosa01110,Os05g0573700
path:dosa01110,Os05g0574400
path:dosa01110,Os05g0574600
path:dosa01110,Os05g0577200
path:dosa01110,Os05g0580000
path:dosa01110,Os05g0582300
path:dosa01110,Os05g0595400
path:dosa01110,Os06g0103500
path:dosa01110,Os06g0104900
path:dosa01110,Os06g0105400
path:dosa01110,Os06g0110000
path:dosa01110,Os06g0111500
path:dosa01110,Os06g0114650
path:dosa01110,Os06g0129700
path:dosa01110,Os06g0132400
path:dosa01110,Os06g0133000
path:dosa01110,Os06g0133800
path:dosa01110,Os06g0133900
path:dosa01110,Os06g0136600
path:dosa01110,Os06g0149700
path:dosa01110,Os06g0149900
path:dosa01110,Os06g0152300
path:dosa01110,Os06g0160700
path:dosa01110,Os06g0165800
path:dosa01110,Os06g0167400
path:dosa01110,Os06g0175800
path:dosa01110,Os06g0176900
path:dosa01110,Os06g0184900
path:dosa01110,Os06g0185100
path:dosa01110,Os06g0192100
path:dosa01110,Os06g0194900
path:dosa01110,Os06g0204400
path:dosa01110,Os06g0210200
path:dosa01110,Os06g0214900
path:dosa01110,Os06g0215500
path:dosa01110,Os06g0215600
path:dosa01110,Os06g0215900
path:dosa01110,Os06g0216200
path:dosa01110,Os06g0222100
path:dosa01110,Os06g0223200
path:dosa01110,Os06g0225800
path:dosa01110,Os06g0229800
path:dosa01110,Os06g0232200
path:dosa01110,Os06g0237600
path:dosa01110,Os06g0242600
path:dosa01110,Os06g0246500
path:dosa01110,Os06g0247500
path:dosa01110,Os06g0256500
path:dosa01110,Os06g0260500
path:dosa01110,Os06g0262800
path:dosa01110,Os06g0265000
path:dosa01110,Os06g0270900
path:dosa01110,Os06g0274800
path:dosa01110,Os06g0298700
path:dosa01110,Os06g0299100
path:dosa01110,Os06g0300200
path:dosa01110,Os06g0303400
path:dosa01110,Os06g0306300
path:dosa01110,Os06g0320200
path:dosa01110,Os06g0326400
path:dosa01110,Os06g0338200
path:dosa01110,Os06g0338700
path:dosa01110,Os06g0345200
path:dosa01110,Os06g0346300
path:dosa01110,Os06g0347100
path:dosa01110,Os06g0354500
path:dosa01110,Os06g0367100
path:dosa01110,Os06g0472900
path:dosa01110,Os06g0490400
path:dosa01110,Os06g0499900
path:dosa01110,Os06g0521200
path:dosa01110,Os06g0521400
path:dosa01110,Os06g0521500
path:dosa01110,Os06g0521900
path:dosa01110,Os06g0522300
path:dosa01110,Os06g0542200
path:dosa01110,Os06g0546500
path:dosa01110,Os06g0547100
path:dosa01110,Os06g0547400
path:dosa01110,Os06g0548000
path:dosa01110,Os06g0564400
path:dosa01110,Os06g0564500
path:dosa01110,Os06g0564700
path:dosa01110,Os06g0569500
path:dosa01110,Os06g0570100
path:dosa01110,Os06g0573900
path:dosa01110,Os06g0598800
path:dosa01110,Os06g0599200
path:dosa01110,Os06g0603000
path:dosa01110,Os06g0604200
path:dosa01110,Os06g0604300
path:dosa01110,Os06g0604400
path:dosa01110,Os06g0608700
path:dosa01110,Os06g0611900
path:dosa01110,Os06g0617800
path:dosa01110,Os06g0626700
path:dosa01110,Os06g0632200
path:dosa01110,Os06g0643800
path:dosa01110,Os06g0649900
path:dosa01110,Os06g0655100
path:dosa01110,Os06g0656000
path:dosa01110,Os06g0656500
